Hash,Date,Author,Message,IsMerge
32fff4a99a46599e7d7289b18a63b51bc47404c2,2024-12-16 11:36:11,Eze Amaka,docs: Update Netlify deployment (#1781),False
97a0d2a1271d7ec16a6c6484f141f5312645f805,2024-12-10 09:58:25,dependabot[bot],chore: bump @rollup/plugin-commonjs from 26.0.1 to 28.0.1 (#2519),False
52708ad160bede890fb32e8d120143300156ef7a,2024-12-08 16:26:33,Anix,chore: bump dexie from 4.0.9 to 4.0.10 (#2518),False
91be87e08a772167da90caa5ecddce15a19094ff,2024-12-05 16:23:00,dependabot[bot],"chore: bump eslint-plugin-playwright from 1.6.2 to 2.1.0 (#2516)

Bumps [eslint-plugin-playwright](https://github.com/playwright-community/eslint-plugin-playwright) from 1.6.2 to 2.1.0.
- [Release notes](https://github.com/playwright-community/eslint-plugin-playwright/releases)
- [Changelog](https://github.com/playwright-community/eslint-plugin-playwright/blob/main/CHANGELOG.md)
- [Commits](https://github.com/playwright-community/eslint-plugin-playwright/compare/v1.6.2...v2.1.0)

---
updated-dependencies:
- dependency-name: eslint-plugin-playwright
  dependency-type: direct:development
  update-type: version-update:semver-major
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",False
d67b28e26df284f83fa85c1e5482cfb832165d80,2024-12-02 11:54:40,dependabot[bot],chore: bump marked from 14.1.0 to 15.0.3 (#2517),False
ae64b257a19e993fc770aed1c01a980c88a28899,2024-11-19 14:34:56,Anix,"chore: upgrade dexie from 4.0.8 to 4.0.9 (#2515)

Snyk has created this PR to upgrade dexie from 4.0.8 to 4.0.9.

See this package in npm:
dexie

See this project in Snyk:
https://app.snyk.io/org/anikethsaha/project/836f877b-b98e-47ed-89fc-554e9b2e146d?utm_source=github&utm_medium=referral&page=upgrade-pr

Co-authored-by: snyk-bot <snyk-bot@snyk.io>",False
ceb466ca9c29bec775f4ebda449f8ea40a5453df,2024-10-12 10:30:08,dependabot[bot],"chore: bump cookie and socket.io (#2503)

Bumps [cookie](https://github.com/jshttp/cookie) and [socket.io](https://github.com/socketio/socket.io). These dependencies needed to be updated together.

Updates `cookie` from 0.4.2 to 0.7.2
- [Release notes](https://github.com/jshttp/cookie/releases)
- [Commits](https://github.com/jshttp/cookie/compare/v0.4.2...v0.7.2)

Updates `socket.io` from 4.7.5 to 4.8.0
- [Release notes](https://github.com/socketio/socket.io/releases)
- [Changelog](https://github.com/socketio/socket.io/blob/main/CHANGELOG.md)
- [Commits](https://github.com/socketio/socket.io/compare/socket.io@4.7.5...socket.io@4.8.0)

---
updated-dependencies:
- dependency-name: cookie
  dependency-type: indirect
- dependency-name: socket.io
  dependency-type: indirect
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",False
cf26bd5c65ed68028b7a1a4636a3dbb266445294,2024-10-02 20:11:04,dependabot[bot],"chore: bump @rollup/plugin-replace from 5.0.7 to 6.0.1 (#2500)

Bumps [@rollup/plugin-replace](https://github.com/rollup/plugins/tree/HEAD/packages/replace) from 5.0.7 to 6.0.1.
- [Changelog](https://github.com/rollup/plugins/blob/master/packages/replace/CHANGELOG.md)
- [Commits](https://github.com/rollup/plugins/commits/json-v6.0.1/packages/replace)

---
updated-dependencies:
- dependency-name: ""@rollup/plugin-replace""
  dependency-type: direct:development
  update-type: version-update:semver-major
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",False
a2de1288423b0c4eac0b2e8da4ac4439373c7883,2024-09-30 08:09:14,dependabot[bot],"chore: bump send and browser-sync (#2497)

Bumps [send](https://github.com/pillarjs/send) to 0.19.0 and updates ancestor dependency [browser-sync](https://github.com/BrowserSync/browser-sync). These dependencies need to be updated together.


Updates `send` from 0.16.2 to 0.19.0
- [Release notes](https://github.com/pillarjs/send/releases)
- [Changelog](https://github.com/pillarjs/send/blob/master/HISTORY.md)
- [Commits](https://github.com/pillarjs/send/compare/0.16.2...0.19.0)

Updates `browser-sync` from 3.0.2 to 3.0.3
- [Release notes](https://github.com/BrowserSync/browser-sync/releases)
- [Changelog](https://github.com/BrowserSync/browser-sync/blob/master/changelog.js)
- [Commits](https://github.com/BrowserSync/browser-sync/compare/v3.0.2...v3.0.3)

---
updated-dependencies:
- dependency-name: send
  dependency-type: indirect
- dependency-name: browser-sync
  dependency-type: direct:development
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>
Co-authored-by: Koy Zhuang <koy@ko8e24.top>",False
d2b1cd153442798b23d1a4797407bbde41ba6dab,2024-09-30 08:00:39,dependabot[bot],"chore: bump serve-static and browser-sync (#2498)

Bumps [serve-static](https://github.com/expressjs/serve-static) to 1.16.2 and updates ancestor dependency [browser-sync](https://github.com/BrowserSync/browser-sync). These dependencies need to be updated together.


Updates `serve-static` from 1.13.2 to 1.16.2
- [Release notes](https://github.com/expressjs/serve-static/releases)
- [Changelog](https://github.com/expressjs/serve-static/blob/v1.16.2/HISTORY.md)
- [Commits](https://github.com/expressjs/serve-static/compare/v1.13.2...v1.16.2)

Updates `browser-sync` from 3.0.2 to 3.0.3
- [Release notes](https://github.com/BrowserSync/browser-sync/releases)
- [Changelog](https://github.com/BrowserSync/browser-sync/blob/master/changelog.js)
- [Commits](https://github.com/BrowserSync/browser-sync/compare/v3.0.2...v3.0.3)

---
updated-dependencies:
- dependency-name: serve-static
  dependency-type: indirect
- dependency-name: browser-sync
  dependency-type: direct:development
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",False
fa48a9a585fd430c3e335ec1a21112be8c8dad53,2024-09-26 15:32:03,dependabot[bot],"chore: bump rollup from 4.18.0 to 4.22.4 (#2496)

Bumps [rollup](https://github.com/rollup/rollup) from 4.18.0 to 4.22.4.
- [Release notes](https://github.com/rollup/rollup/releases)
- [Changelog](https://github.com/rollup/rollup/blob/master/CHANGELOG.md)
- [Commits](https://github.com/rollup/rollup/compare/v4.18.0...v4.22.4)

---
updated-dependencies:
- dependency-name: rollup
  dependency-type: direct:development
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",False
38944bd41fc4278b4214536871530da6b1b281e0,2024-09-21 17:24:31,Maciek Palmowski,"docs: adds deployment to Kinsta Static Site Hosting  (#2299)

Co-authored-by: Koy Zhuang <koy@ko8e24.top>",False
95901eb8a829865c883a4374c53a0b8909b53c41,2024-09-21 17:15:05,Koy Zhuang,"fix(search): clean markdown elements in search contents (#2457)

Co-authored-by: John Hildenbiddle <jhildenbiddle@users.noreply.github.com>",False
298cc4441d0248a588411a202a8e076a5051b9d4,2024-09-16 08:20:38,dependabot[bot],"chore: bump postcss-nesting from 12.1.5 to 13.0.0 (#2492)

Bumps [postcss-nesting](https://github.com/csstools/postcss-plugins/tree/HEAD/plugins/postcss-nesting) from 12.1.5 to 13.0.0.
- [Changelog](https://github.com/csstools/postcss-plugins/blob/main/plugins/postcss-nesting/CHANGELOG.md)
- [Commits](https://github.com/csstools/postcss-plugins/commits/HEAD/plugins/postcss-nesting)

---
updated-dependencies:
- dependency-name: postcss-nesting
  dependency-type: direct:development
  update-type: version-update:semver-major
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>
Co-authored-by: Koy Zhuang <koy@ko8e24.top>",False
87e43f157f749dda01b54e33117ef851b12bda7c,2024-09-16 08:12:50,Koy Zhuang,"feat: support prism langs dependencies import validation (#2489)

As per the Prism for highlight requires the strict dependencies import order for languages.
When user add multi highlight support for much langs, it may put in wrong order.
A validation to make user aware the order for each langs' dependencies is in demand.",False
5f806833697ffb9abd55206669ca4bb7f0bc0bd3,2024-09-12 08:16:39,Koy Zhuang,chore: render code style clean and update (#2477),False
beb86a3e17ce832cc42b6455916e6a9bcf2d2fc3,2024-09-10 12:59:22,dependabot[bot],"chore: bump marked from 13.0.2 to 14.1.0 (#2493)

Bumps [marked](https://github.com/markedjs/marked) from 13.0.2 to 14.1.0.
- [Release notes](https://github.com/markedjs/marked/releases)
- [Changelog](https://github.com/markedjs/marked/blob/master/.releaserc.json)
- [Commits](https://github.com/markedjs/marked/compare/v13.0.2...v14.1.0)

---
updated-dependencies:
- dependency-name: marked
  dependency-type: direct:development
  update-type: version-update:semver-major
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",False
e204ac669dfe46585d76a9b28ab99a20b1aa917d,2024-08-18 17:48:41,Koy Zhuang,"docs: correct mermaid docs after upgrade marked (#2490)



---------

Co-authored-by: Luffy <52o@qq52o.cn>",False
87b568308abae113337c53ad1d97fdab4b33ce81,2024-08-15 15:53:21,dependabot[bot],"chore: bump @eslint/js from 9.6.0 to 10.0.0 (#2482)

Bumps [@eslint/js](https://github.com/eslint/eslint/tree/HEAD/packages/js) from 9.6.0 to 10.0.0.
- [Release notes](https://github.com/eslint/eslint/releases)
- [Changelog](https://github.com/eslint/eslint/blob/main/CHANGELOG.md)
- [Commits](https://github.com/eslint/eslint/commits/HEAD/packages/js)

---
updated-dependencies:
- dependency-name: ""@eslint/js""
  dependency-type: direct:development
  update-type: version-update:semver-major
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",False
c185c5a270b9e88d815033853594060985673644,2024-08-15 08:34:52,dependabot[bot],"chore: bump axios from 1.7.2 to 1.7.4 (#2488)

Bumps [axios](https://github.com/axios/axios) from 1.7.2 to 1.7.4.
- [Release notes](https://github.com/axios/axios/releases)
- [Changelog](https://github.com/axios/axios/blob/v1.x/CHANGELOG.md)
- [Commits](https://github.com/axios/axios/compare/v1.7.2...v1.7.4)

---
updated-dependencies:
- dependency-name: axios
  dependency-type: direct:development
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",False
2eec7c4884146add6e0c8142e463cfad34fb7637,2024-08-11 08:26:55,Koy Zhuang,"fix: sync the page title regarding the title config (#2478)

Co-authored-by: Luffy <52o@qq52o.cn>",False
676f5f88427494a9c87549355945201e6885dff9,2024-08-08 11:17:37,Luffy,docs: Add Gold sponsors (#2485),False
33f1d9a9d48642f13ed894fd00ef445399001264,2024-08-01 08:15:36,Koy Zhuang,docs: correct docs wrong link for adding pages (#2479),False
42f25482fa1ea6ec666800145f6da33e9119aa8c,2024-07-31 05:49:00,Luffy,feat(search): use dexie.js instead of localStorage (#2464),False
7cbd5322d056bb87b4340bdb19909a9c32d19abb,2024-07-28 13:48:03,Koy Zhuang,fix: correct loadSider=false render structure issue (#2470),False
4bc5062fc13a3a43c7ed432f1b585fdab41f1447,2024-07-28 13:44:41,Koy Zhuang,fix: auto header config heading generate func (#2474),False
49f5c563a3cfeb1eadc554b890f8cd72cfd50a8f,2024-07-22 14:55:44,Koy Zhuang,chore: upgrade marked from 12.0.2 to 13.0.2 (#2467),False
1e9d2f00362215ce85e2043dc62e7a0b442796c1,2024-07-20 06:58:31,Akshay Bhinge,docs: Removal of flags for language choice drop-down (#2468),False
77d93fae7886346e739285630ea865ac8197149e,2024-07-19 21:04:51,John Hildenbiddle,"feat: v5 style overhaul (#2469)

Style updates:

- New ""core"" theme serves as base for all other themes (official and third-party)
- New CSS custom properties for simplified customization of ""core"" theme
  **Note:** List of available properties will be made available in documentation by embedding soruce CSS in docs after merge. Merge is required because embedded CSS needs to be in `main` branch. For now, see `_vars.css` and `_vars-advanced.css` for details.
- New theme ""add-ons"" modify core theme properties and/or add custom declarations as needed.
- New Prism.js theme support
- New configurable sidebar toggle design
- New typography defaults to system sans-serif and monospace fonts instead of relying on external web font.
- New ""Core Dark"" theme addon provide dark theme styles. Can optionally be applied based on operating system's light/dark setting using `@media` attribute on `<link>` element.
- New ""Vue"" theme addon. Closely replicated popular v4 theme while allowing for v5 enhancements.
- New CSS class names available for adding loading indicators, adding sidebar expand/collapse icons, adding sidebar group styles, clamping sidebar links to a single line with ellipses, and changing the sidebar toggle icon.
- New auto-generated gradient background for cover page (ensure gradient hue is > 50 degree apart, use OKLCH color if supported, randomize grandient angle, reduce brightness in dark mode)
- New button styles (basic, primary, secondary)
- New form element styles (text input, radio, checkbox, )
- New ""callouts"" (previously ""important"" and ""tip"" helpers)
- New default syntax highlighting theme (from [docsify-themeable](https://jhildenbiddle.github.io/docsify-themeable/))
- New auto-generated theme color shade and tint colors
- New auto-generated monochromatic color palette
- New form element styles (fields, legend, text input, text area, checkbox, radio, toggles, and select)
- New ""headerless"" tables
- New `kbd` styles
- New task list style
- New merged navbar styles (consistent with sidebar nav styles)
- New search plugin styles and keyboard shortcut indicators
- Add ability restore previously focused content element after hiding sidebar
- Add ""focus trap"" when sidebar is visible on mobile (accessibility)
- Add ability for sidebar links to wrap by default (previous single-line w/ ellipsis display available as CSS class on `<body>` option)
- Add sidebar `page-link`, `group`, and `group-title` CSS classes to sidebar markup.
- Add reduced motion media query to set all animation/transition timings to zero
- Update Google Font imports (use new variable vs older fixed width fonts)
- Update primary/secondary button order on coverpage (primary should be first)
- Fix missing merged navbar when loading at desktop resolution then resizing to mobile
- Fix inverted open/close sidebar visibility state at desktop/mobile resolutions
- Fix overflow setting to prevent clipping of element focus ring
- Fix safe area inset margins on mobile in landscape orientation
- Fix inverted ""tip"" and ""warn"" class names
- Fix scroll padding to prevent headers from touching top edge of viewport when scrolled to
- Remove Stylus dependency (now using only PostCSS)
- Remove legacy themes ""Buble"", ""Dark"", ""Dolphin"", and ""Pure"".

Documentation updates:

- New ""UI Kit"" page showcasing all elements styled by Docsify
- Update ""Quick Start"" page template
- Update ""Adding pages"" page with information on how to properly create sidebar group titles and navbar drop-down menus
- Update ""Themes"" page with theme and class toggles
- Update ""Configuration"" page with deprecation warnings for `themeColor` and `topMargin`
- Move ""Edit Page"" link to footer
- Remove [docsify-themeable](https://jhildenbiddle.github.io/docsify-themeable/) endorsement (currently not compatible with v5 and future is unknown)

Miscellaneous updates:

- New search plugin options: `insertBefore` and `insertAfter`
- Add PostCSS config file
- Update BrowserSync config (disable ""ghost"" mode)
- Update tests
- Fix Jest + Prettier 3 conflict
- Fix `getAndRemoveDocisfyIgnoreConfig` name type (now `Docisfy` => `Docsify`)
- Fix execution of sidebar-generating code when `hiddenSidebar` is `true`
- Remove `inBrowser` constant (SSR deprecated, so no longer needed)",False
90c0b02c63aaa14ed4f14635d846fa79902a7bc5,2024-07-14 14:58:52,dependabot[bot],"chore: bump ws, engine.io and socket.io-adapter (#2462)",False
93b7c2a27b3b722f0e3c7e48ecfed4bf48e1e127,2024-07-05 09:35:31,dependabot[bot],"chore: bump @rollup/plugin-commonjs from 25.0.8 to 26.0.1 (#2460)

Bumps [@rollup/plugin-commonjs](https://github.com/rollup/plugins/tree/HEAD/packages/commonjs) from 25.0.8 to 26.0.1.
- [Changelog](https://github.com/rollup/plugins/blob/master/packages/commonjs/CHANGELOG.md)
- [Commits](https://github.com/rollup/plugins/commits/commonjs-v26.0.1/packages/commonjs)

---
updated-dependencies:
- dependency-name: ""@rollup/plugin-commonjs""
  dependency-type: direct:development
  update-type: version-update:semver-major
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",False
4ad3e3660b2930bef7fa6b42d06b39f4a16515b1,2024-06-11 05:04:48,Luffy,ci: Optimize CI processes (#2451),False
5088fcc02a79e176295e7d23ee6bf70867081d39,2024-06-03 11:23:03,dependabot[bot],chore: bump crowdin/github-action from 1 to 2 (#2448),False
a539808761da866d79209804bf5cdedc206f44ed,2024-05-30 07:07:22,Luffy,ci: create crowdin action (#2437),False
15ed3b76b00eac06cc4230b1f592993adf2a893b,2024-05-29 16:49:32,Koy Zhuang,fix(ci): run test action for pull requsts (#2445),False
f5412dc7b09d1ab48fdd33dca2c50394e59a4bec,2024-05-29 01:57:29,John Hildenbiddle,"chore: Update lint configuration (ESLint 9, Prettier 3) (#2438)

* Update linting configuration (eslint, prettier)

* Fix lint issues following eslint prettier update

* Change ESLint config to allow boolean coercion

* Switch to default import name per docs

* Fix suppression of error details

* Update JSDoc comments

* Update waiForFunctin to provide error details

---------

Co-authored-by: Koy Zhuang <koy@ko8e24.top>",False
6552853fefe0ee570c01c8f9b88b180186817da3,2024-05-25 10:15:11,Koy Zhuang,"update(ci): add update emoji schedule workflow (#2436)



---------

Co-authored-by: Luffy <52o@qq52o.cn>",False
5febdfd7d01e6f278d31938e852715d680049321,2024-05-24 08:45:25,John Hildenbiddle,chore: Update marked dependency (4 => 12) (#2439),False
4ae87bb18b792d1326c9f73c3d9e10e88baa4434,2024-05-22 01:49:21,John Hildenbiddle,"build: v5 updates and refactors (#2428)

* Update JS build

- Change rollup build from API to config file
- Change output dir from lib to dist
- Update lib to dist path in related files
- Update dependencies
- Add banner comment to bundles
- Add unminified plugin bundles

* Update docs with v5 version lock and dist path

* Update docs to reference minified themes

* Clean up docs

* Update CSS build

- Change CSS build from API to CLI
- Change output dir from lib to dist
- Update lib to dist path in related files
- Update dependencies
- Add sourcemaps

* Update dependencies

* Clean up package.json and add keywords

* Fix rimraf globs on Windows

* Fix PostCSS CLI glob on Windows

* Update test-related dependencies

* Update emoji

* Add engines prop to package.json",False
b9f256d8488ea7ebb3b1f9dfe81814c671738f76,2024-05-21 09:04:52,John Hildenbiddle,Build: Add test run to release script (#2433),False
8ef9a3cd036bc86278709199e1da19da36f04ed1,2024-05-19 22:19:33,John Hildenbiddle,"Fix: Vue text interpolation in code blocks. (#2430)

* Update Vue 3 depenency and docs. Remove Vue 2.

* Fix minor lint issue

* Remove Vue 2 reference

* Swap button positions

* Update Vue2 links

* Send HTML with _blank to avoid quirks mode

* Support Vue text interpolation in code blocks

Fix #1812",False
0070e26da5f97204d1dbe2c47d3eaab7714a7137,2024-05-13 07:13:33,timothyjohn2015,docs: Fix spelling mistake (#2426),False
11015feeccd08f0f29631ffa8446e6799ae5fb6d,2024-05-07 05:41:41,Can Eldem,docs: add stormkit as deployment platform (#2413),False
e15ad0c7d530287692e98ca587f8f07d90624919,2024-04-28 08:38:58,Koy Zhuang,"feat: support relative path with target config. (#1751)

Co-authored-by: John Hildenbiddle <jhildenbiddle@users.noreply.github.com>
Co-authored-by: Joe Pea <joe@trusktr.io>",False
bb902f8997b45043c3cbc5bda7a5e6f7da4a33e2,2024-04-21 18:14:14,John Hildenbiddle,"refactor: event modernization and optimization (#2404)

- Refactor methods names and functionality
- Replace scroll listeners with observers
- Replace Tweezer-based scrolling with native scroll methods
- Remove tweezer.js dependency
- Remove redundant method calls
- Rename $resetEvents to onNavigate
- Rename __scrollActiveSidebar to onRender
- Remove __getAndActive
- Remove __sticky
- Add IntersectionObserver mock to Jest environment

Also included:

- Add e2e test “ui” and “chromium” scripts
- Rename ""jest"" script to ""test:jest""
- Remove unused SSR code

---------

Co-authored-by: Koy Zhuang <koy@ko8e24.top>",False
2d986feb34fcdb2a2731cff7b29b0a4d0563787e,2024-04-17 12:28:00,John Hildenbiddle,fix: skip-to-content scroll behavior (#2401),False
947d8decb8c5c62f3ce50d0c6ac0e27bb6c7a6b5,2024-04-17 09:22:48,John Hildenbiddle,"fix: dev mode hot reload and add sourcemaps (#2402)



---------

Co-authored-by: Koy Zhuang <koy@ko8e24.top>
Co-authored-by: sy-records <52o@qq52o.cn>",False
a3ab2be0b070a1bacc4fec3c2d2f0ffe279bada0,2024-04-13 09:47:45,John Hildenbiddle,fix: prevent unnecessary themeColor deprecation notice (#2403),False
87fd55d7125539b929f3260fca92e666e988b6da,2024-03-26 05:49:31,Luffy,fix: carbon broken (#2387),False
9e681c6419c6243a64308db195444274ed8342f0,2024-03-22 07:07:28,Bingzhi.Li,"chore: fix front matter broken (#2390)

Co-authored-by: Luffy <52o@qq52o.cn>",False
c2cf54bee519b0041248e8d8bf711f7e3d243000,2024-03-04 16:11:16,dependabot[bot],"chore: bump husky from 8.0.3 to 9.0.11 (#2382)

Bumps [husky](https://github.com/typicode/husky) from 8.0.3 to 9.0.11.
- [Release notes](https://github.com/typicode/husky/releases)
- [Commits](https://github.com/typicode/husky/compare/v8.0.3...v9.0.11)

---
updated-dependencies:
- dependency-name: husky
  dependency-type: direct:development
  update-type: version-update:semver-major
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",False
cec43d71774556d38fa9746f4df4319a6ad768c2,2024-01-17 20:19:35,Koy Zhuang,fix: husky can not auto install issue after upgrade. (#2325),False
a416f97237318503cdf48430b20402ca5e2b30ec,2024-01-11 11:08:19,dependabot[bot],chore: bump follow-redirects from 1.15.3 to 1.15.4 (#2358),False
f4ecfd31ffc9ba2c5f7d74d9598796c20f32ab22,2024-01-08 14:10:06,dependabot[bot],"chore: bump actions/upload-artifact from 3 to 4 (#2350)

Bumps [actions/upload-artifact](https://github.com/actions/upload-artifact) from 3 to 4.
- [Release notes](https://github.com/actions/upload-artifact/releases)
- [Commits](https://github.com/actions/upload-artifact/compare/v3...v4)

---
updated-dependencies:
- dependency-name: actions/upload-artifact
  dependency-type: direct:production
  update-type: version-update:semver-major
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",False
167596be51d8918efa2238a0e12eab14445e4022,2023-12-22 10:57:13,John Hildenbiddle,chore: Update local and Vercel preview. Fix CSS watch functionality. (#2348),False
25e715b387f9363b8312ab4bfe603b73f1ed39c9,2023-12-22 08:53:07,Koy Zhuang,"update: render Vue templates by default when import vue resources. (#2327)

* update: render vue by default.

---------

Co-authored-by: John Hildenbiddle <jhildenbiddle@users.noreply.github.com>",False
02e525c62e652e3b05615b12735dc216d2cbc0f7,2023-12-22 05:39:13,Lu Fei,chore: optimize compressed css script (#2338),False
806d37bdf08adb8276ec0030cf06ed9fc40073e0,2023-12-21 08:20:43,Luiz Carlos,"docs: Update logo doc (#2347)

Co-authored-by: Lu Fei <52o@qq52o.cn>",False
b08402e39a078e4524185adb166e67fab4730aa1,2023-12-18 06:07:32,Lu Fei,chore: bump medium-zoom from 1.0.8 to 1.1.0 (#2323),False
3c08e6416204d3d8e4fabf63faf94bc2e24b9eeb,2023-12-16 08:35:54,Lu Fei,chore: remove useless test case (#2337),False
1c5a7013f144217dcb6c7db526022b5e1861fe40,2023-12-12 02:30:33,John Hildenbiddle,"Chore: Clean up server implementation and update test docs (#2316)

- Replace live-server with existing Browsersync dependency as web server
- Remove duplicate `index.html` file
- Add `build:html` script to generate `/docs/preview.html`",False
cf61192f9a467c96372bce9e4e371a3f0c6a1780,2023-12-05 05:39:52,John Hildenbiddle,"feat: Keyboard bindings (#2279)

Co-authored-by: Lu Fei <52o@qq52o.cn>",False
b8a5feaafde0b5dbd5b6cc33405c9c7f9e91f7f3,2023-11-30 11:15:57,John Hildenbiddle,Allow scrolling via keyboard in code blocks (#2264),False
e7414e0a73a4498ed7197c077ca762c164342959,2023-11-30 11:10:14,John Hildenbiddle,Feat: Add aria attributes to sidebar toggle button and current page link (#2254),False
4d5bf5ac48499c57cfdffd98bfaa29bf20d85260,2023-11-30 10:53:30,John Hildenbiddle,feat: Allow top nav to receive keyboard focus (#2269),False
