Hash,Date,Author,Message,IsMerge
88e433376a03e70ab5f9f3e7ed081f35708c99de,2023-12-05 02:26:22,Mark Wubben,"Update dependencies & other minor tweaks

* Update dependencies

* Ignore snapshot fixture due to churn

* Remove errant log

* Update GHA actions

* Test type definition with TS 5.3

* Select latest LTS in Volta

* Remove unnecessary npx invocation

* Rebuild lockfile

* Work around legacy tap-based tests choking on our tsconfig.json

No idea why it's even resolving the config when there are no TypeScript tests to run.",False
cac1d1fe643865b31e42913988ca09f3d2017913,2023-12-05 02:24:07,Mark Wubben,"Tweak README

* Clarify why we've posted the Ukraine war CTA and remove the third-party banner

* Remove Twitter link

It's not the best place to get updates.

* Thread isolation, not process (at least by default)

* Fix link

* Remove outdated comparison with mocha/tape/tap",False
0492d32863cda8aac032a45a3c29b56b47ba3b63,2023-12-04 02:48:48,Mark Wubben,"Fix external assertions tests for Node.js 21

The assertion message is different, which requires more creativity with the snapshots.",False
adbfcde981df1563a9c3ba7feb28516d00821470,2023-11-27 01:56:34,Max Isom,"Experimentally expose internal events for custom reporters

Add a new `observeRunsFromConfig` experiment, which allows a test run to be observed by a function installed through an `ava.config.*` file.

The function has access to AVA's internal events, which can then be used to report to a file.

AVA's internal event structure is not currently covered by any SemVer guarantees, which is why this feature requires the experimental opt-in.

Does not currently support watch mode. Only the first run is observed.",False
6790d50202cded442e80b1bd4316ec62ea852586,2023-11-27 01:25:33,Sindre Sorhus,Update memoize dependency,False
e07179bf4a238d5dd258e94f51fe92afe9dff08b,2023-11-07 16:22:59,Mark Wubben,"Remove ability to select AVA 5 watcher

When I first retained the AVA 5 logic, it was under the assumption AVA 6 would be released in the summer with another breaking release later in the year. It's now autumn, Node.js 16 is end of life, and for now it's just not worth having this logic around.

Depending on how well the watcher works I'm not opposed to having it as an experimental ""select your watch mode"" feature though.",False
cf0fa4ce5a724798d6e23d4f5dfcb4a33c83345a,2023-11-07 02:16:04,Sindre Sorhus,"Update dependencies, rely on Node.js 18, other small changes

* Update dependencies
* Rely on Node.js 18 language features
* Other small changes
* Upgrade to tap@18
* Develop and test with typescript@5.2
* Rebuild lockfile

---------

Co-authored-by: Mark Wubben <mark@novemberborn.net>",False
03a6723a11ce8da49df6fa5f6f06244885c097f0,2023-10-23 17:26:52,Mark Wubben,"Drop Node.js 16, upgrade minimal 18 and 20, test 21

* Drop support for Node.js 16
* Change expected Node.js 18 to 18.18
* Change expected Node.js 20 to 20.8
* Add Node.js 21 to the test matrix

* Change snapshot tests to compare decompressed bitstreams

The snapshots are compressed differently in Node.js 21. The compression has been stable for many versions but that is not a guarantee, see https://github.com/nodejs/node/issues/50138 for background.

Change tests to compare the decompressed data instead.",False
b6fbd5847a5d460e9ce435ab52fde91ba1bd287a,2023-10-23 01:10:24,Mark Wubben,"Make assertions throw

Fixes #3201.

Assertions now throw a `TestFailure` error when they fail. This error is not exported or documented and should not be used or thrown manually. You cannot catch this error in order to recover from a failure, use `t.try()` instead.

All assertions except for `throws` and `throwsAsync` now return `true` when they pass. This is useful for some of the assertions in TypeScript where they can be used as a type guard.

Committing a failed `t.try()` result now also throws.",False
c792f1048a0974f96d11b354358330179c26eaa1,2023-10-23 01:10:24,Mark Wubben,Fix type tests for t.assert(),False
0d7bbd5ea4ebe82cd16edbe2aed13f81447a1c01,2023-09-24 19:49:05,Bryan Ricker,Fix typo in common pitfalls doc,False
e81f413f5ad9d64ec97c8bea81ecafea0240178e,2023-09-11 16:42:20,Aditya Subramanian,"Allow throws / throwsAsync to work with any value, not just errors

Fixes #2517.

Co-authored-by: Mark Wubben <mark@novemberborn.net>",False
4c5b46981aabeb14196b64dbff148be90c7def30,2023-09-10 18:56:35,Mark Wubben,"Refactor error processing

This commit simplifies error serialization, relying on the advanced IPC for child processes & worker threads. Unnecessary code has been removed.

Possibly breaking changes:

* Renamed and removed fields from the undocumented AssertionError class, including the raw values
* Changes to the undocumented TAP output; stack traces are a bit worse, the rest is about the same but some fields have different names or values
* `nyc` stack frames are no longer ignored; we assume you're using the native code coverage tools",False
e27183a9e8f6bb5ea12936f133796846af945154,2023-08-17 00:18:14,Zachary Haber,"Make `assert`, `truthy` and `falsy` typeguards

Co-authored-by: Sindre Sorhus <sindresorhus@gmail.com>",False
e58f466cc0a336a0835c9a6cc67181e25e1985b7,2023-07-31 12:55:50,Mark Wubben,"Only treat native errors as errors

* Track worker errors. They're not native due to https://github.com/nodejs/node/issues/48716, but we want to treat them as such anyway.
* Only treat native errors as errors
* Remove is-error dependency
* Document edge case where `error instanceof Error` can be true, yet AVA does not recognize `error` as an error

See also https://github.com/avajs/ava/pull/2911 for an earlier attempt.",False
f2726f18880ccec381aeaa6c2397f21b2172b36a,2023-07-31 12:54:45,Tommy,"Update TypeScript recipe for mocks, Node.js 20",False
f047694d86a8ee7af2e998baf28812770e9ea71e,2023-07-03 21:18:48,Mark Wubben,Remove p-event dependency,False
75330201a74c68b6b29ef09f7867644130747f85,2023-07-03 20:52:30,Mark Wubben,"Remove workaround for worker.terminate() crashes

Looks like the patch is included in all supported Node.js versions.",False
10e2e8a35a07b7e38410d90ff763e75b0577edad,2023-07-03 19:16:29,Mark Wubben,Add t.timeout.clear() to restore default behavior,False
5a9a6271c01931bedd6cb2af82b4f96cc1b11796,2023-07-03 19:16:29,Mark Wubben,"Make test-types work with tsc and XO

This used to work… but didn't for the new timout tests.",False
6ca0f1c6fb87b5ca854647072588ad1a62a346fb,2023-07-03 00:20:24,Mark Wubben,"Pro-actively write out code coverage

This helped recording coverage when testing AVA itself, but hopefully it also helps user projects.",False
018d64f046171179f787696cdd911db515e677fe,2023-07-02 20:56:14,Mark Wubben,Test AVA using AVA 5,False
a6951cc3abba60728c55d88e1283743fb34d7e27,2023-07-02 20:56:14,Mark Wubben,Lazy-load dependencies in CLI entrypoint,False
3ec061779f0df6e8108042ebce89b1bb6d7cbf83,2023-07-02 20:56:14,Mark Wubben,Tweak c8 config,False
abd43d1f8e2477e42978845aa0f7623915cf23d1,2023-07-02 20:56:14,Mark Wubben,Update dependencies,False
e24cdb6eb8d4ede98cd7c5eec0081c878b21088f,2023-07-02 20:56:14,Mark Wubben,"Expect TypeScript 5.1 (or newer)

XO isn't ready for this but it works, just some warnings locally during npm install.",False
1c66194612dd27428f758fb1c1551d43f16edbfb,2023-07-02 20:56:14,Mark Wubben,Update transitive dependencies,False
e5f19d9fc2ff04cbde94c72d650cb6773745dc30,2023-07-02 20:56:14,Mark Wubben,Modernize some syntax,False
6cc417bb42fd526d7dd3c142f4264c0fa8c5ab09,2023-07-02 18:44:36,Mark Wubben,"Set up CI to test the new watcher

* Run tests on macOS
* Use Bash shell
* Run watch mode test separately and serially",False
c0b0d7bbb33154f4e662bf3eb4613f854e0e2f5d,2023-07-02 18:44:36,Mark Wubben,Move ignoredByWatcher to watchMode.ignoreChanges,False
4f52a9f1d30317a34826aa6e742e9c27cd683dfb,2023-07-02 18:44:36,Mark Wubben,"Add a brand new watcher

Rely on recursive fs.watch(), rather than Chokidar. On Linux this is supported from Node.js 20 onwards. It won't work for network shares and Docker volume mounts which would require polling, we'll find out if that's a problem or not. (For now, the previous implementation is still available.)

Use @vercel/nft to perform static dependency analysis, supporting ESM and CJS imports for JavaScript & TypeScript source files. This is a huge improvement over the previous runtime tracking of CJS imports, which did not support ESM.

Rewrite the change handling logic to be easier to follow (though it's still pretty complicated).

Improve integration with `@ava/typescript`. The watcher can now detect a change to a TypeScript source file, then wait for the corresponding build output to change before re-running tests.",False
13f7451fd42e3cee33cdb9d7541d21edbfcda32e,2023-07-02 18:44:36,Mark Wubben,"Require opt-in to AVA 5's watcher and separate install of chokidar

Restrict @ava/typescript to the ava-3.2 protocol, since the legacy code is not compatible with the ava-6 protocol.

Remove brittle tests for the legacy code.",False
94bb3619f1c3d500809935c551aa7beba53a9913,2023-07-02 18:44:36,Mark Wubben,"Minor changes to watch mode

* Remove undocumented ability to start watch mode via the config. Require the CLI flag instead
* Watch mode is no longer 'relatively new'
* Add ava.config.mjs to default watcher ignore patterns
* Ignore changes to failed-tests file in watcher

Logger cleanup:

* Remove obsolete clearLogOnNextRun option
* Track firstRun for reporter",False
4dc385b486176420778d368e2faca63b3d95038c,2023-06-25 18:55:46,Bartłomiej Kalemba,"Enhance `require` feature

* Allow loading of ES modules
* Automatically invoke the default export (if any) and await the result
* Pass arguments from the config to the default export (relies on ""advanced"" IPC for child processes)
* Document that local files are loaded through the providers (e.g. `@ava/typescript`)

Co-authored-by: Mark Wubben <mark@novemberborn.net>",False
1fff08d8b4f883f4ed080be9ea83a322411f8e13,2023-06-25 18:53:04,Mark Wubben,Remove checks against very old config options and related cleanup,False
6f62c2d51cb5395de2c2fc21ee329203625762bd,2023-06-25 18:53:04,Mark Wubben,"Remove superfluous dependencies

* Remove get-stream dependency
* Remove delay dependency
* Remove fs-extra
* Remove temp-write",False
fae3f8734fc8dd93b5d0901ff79e7d65a724de12,2023-06-25 18:53:04,Mark Wubben,"Use ES2022 APIs

* Use Object.hasOwn() instead of Reflect.has()
* Use Object.hasOwn() over Object.prototype.hasOwnProperty()
* Use String#replaceAll()",False
8f1d308a293fd885f595854d77f766d91ddac1d7,2023-06-21 21:32:15,Mark Wubben,"Drop support for Node.js 14, update minimal requirements for 16, 18 and 20

Require the latest versions with new features.",False
583b51392f1f95065d327fc812404a6047700a20,2023-06-19 20:44:53,Mark Wubben,Document execArgv incompatibility with worker threads,False
306e37c3d87e711a0a6f548b5efcb22fb424925d,2023-06-16 22:11:14,Mark Wubben,5.3.1,False
63987725957114ea92dab430b7795ecc649ff107,2023-06-16 21:53:54,Mark Wubben,"Fix circular selector detection in t.like()

The previous implementation tracked each object, even if not circular. Update to use a stack.

Fixes #3205.",False
c988e2740046dafd7fc41c99b81eb31320c21305,2023-06-16 21:08:43,Richard Gibson,"Support Symbol keys and ignore non-enumerable properties in t.like()

Fixes #3208

Co-authored-by: Mark Wubben <mark@novemberborn.net>",False
568fe40c987dd6c593dfbcf4144d1d1627955d46,2023-05-25 12:31:26,Mark Wubben,5.3.0,False
784ca4c381829cfc8be8d6b87a6d9c5fb7b11001,2023-05-24 20:28:05,Mark Wubben,"Dependency updates and so forth

* Test against typescript@5.0

* Default to Node.js 20

* Upgrade XO

* Add reporter logs for Node.js 20

* Update dev dependencies

* Reduce timeouts in reporter tests

This may cause CI failures especially on Windows, but we do waste a lot of time with these tests.

* Inline slash dependency

We need it available in CJS but the package is now ESM only. It's more bothersome to remember to not upgrade the dependency than to inline it.

* Update dependencies

* Rebuild lockfile

* Use latest Codecov action",False
555836793ca783cc3776ebda61e4405153221f89,2023-05-24 18:48:35,Irven Aelbrecht,"Recognize typical assertion errors and use their formatting

Co-authored-by: Mark Wubben <mark@novemberborn.net>",False
faa965474dff85e57b84b6870277d0dcee8798f2,2023-05-24 18:47:42,Craig Hobbs,"Replace 'del' dependency by built-in recursive fs.rm (#3198)

Co-authored-by: Mark Wubben <mark@novemberborn.net>",False
d7c612047a8ce039c82fae030bb49ddad18ea8e3,2023-05-24 18:47:16,Tommy,"Support arrays in t.like() assertion

Co-authored-by: Mark Wubben <mark@novemberborn.net>",False
49e55826c712356292d07f6b0b969559e088f30b,2023-05-21 20:15:15,Benjamin Clos,"Update TypeScript recipe to remove ts-node recommendation (#3192)

* Update typescript recipe to use the tsx loader;
* Remove ts-node references; strongly advocate @ava/typescript; general instructions for setting up custom loaders

---------

Co-authored-by: Mark Wubben <mark@novemberborn.net>",False
5bf01a32db1cf1dc266399adfe5e206881c54068,2023-04-19 14:29:27,Florian Vogt,"Add Node.js 20 to test matrix

Run tests against newly released node v20",False
0574e5e6d7959b7dc506cb2204f432f73ba39451,2023-03-21 14:37:06,Martynas Žilinskas,Add t-node error handling section to TypeScript recipe,False
1c567642a31d4bc24c4421ba520b02e25ce7363a,2023-03-01 15:41:25,Matthew Espino,Explicitly configure script name for CLI,False
38593a7aca7801fb722bab1abc4cbe157f6c1af5,2023-02-08 01:00:34,Mark Wubben,Properly end sentence,False
1353b08ae5c3be0af96d2197e593be12f9eaab6b,2023-02-07 02:11:06,Mark Wubben,5.2.0,False
75596139a98d4b4fb4e8a6bba03963fa0904ac23,2023-02-07 01:50:42,Tao Cumplido,Infer thrown error from expectations,False
841526144eb5529d057cb8b390a0b3bad0dda5eb,2023-01-30 01:05:53,Mark Wubben,"State that documentation assumes ES modules

(And update the sample version number because why not.)",False
c74934853db1d387c46ed1f953970c777feed6a0,2023-01-16 02:30:15,Mark Wubben,5.1.1,False
da3d2bcffbad0fe51c83220bb1e587b7b80d1707,2023-01-16 02:03:33,Mark Wubben,"Update dependencies and such

* Upgrade XO and reformat

* Update dev dependencies

* Test with TypeScript 4.9

* Update dependencies

* Pin latest node@18 for Volta

* Use npm@9

* Rebuild lockfile

* Select Node.js version from Volta pin in most CI jobs

* Only pin npm when testing for lockfile churn; ensure npm@8 for Node.js 14",False
ffed9483195dc821f6a35b6a24ac8af6e6e33cb3,2023-01-15 22:59:23,Max Isom,"De-register all shared workers

Co-authored-by: Mark Wubben <mark@novemberborn.net>",False
639b9050a6860f83861ba00e27099f3bec7915bf,2022-12-13 20:30:41,Max Isom,"Unref shared worker when all test workers have deregistered

This should prevent the main process from exiting prematurely with a 0 exit code. See background in https://github.com/avajs/ava/pull/3149#issuecomment-1345200868.",False
4ecfe7d822785c800f80bbcc2b4b3460f339a84e,2022-11-14 19:39:48,Mark Wubben,5.1.0,False
609b307a2ed50e9ce33a21eee50fba09b3cf00f9,2022-11-14 19:07:44,Mark Wubben,"Update dependencies

* Update dev dependencies

* Update dependencies

* Rebuild package-lock",False
647d3e15305ae5fdfccf3009fdd1ef18a82af6a1,2022-11-13 22:11:14,Filip Skokan,"Check for --config file extensions after they fail to load, allowing custom loaders (#3135)

Co-authored-by: Mark Wubben <mark@novemberborn.net>",False
92069280a229477a733f7ce597075045a8d0fb2b,2022-11-13 22:10:46,Kevin Tang,Output logs for tests that remain pending when AVA exits,False
136dde36f854c1c58c64f73e6f529732cacfea52,2022-11-13 21:33:53,Mark Wubben,Update reporter logs for latest Node.js 16,False
7007f13411cb476d134a161d46c5d0185c1495c0,2022-09-25 20:38:51,Mark Wubben,5.0.1,False
48dcafa2b8e37df72270f3ecfc519385f8eede04,2022-09-25 20:36:16,Mark Wubben,"Update dependencies; more type tweaks

* Upgrade to TypeScript 4.8. Keep testing with 4.7 to ensure backwards compatibility.
* Update dev dependencies
* Update dependencies
* Tweak type definitions used in exports map for TS 4.8 compatibility. Duplicate and export shared types where appropriate, but don't export from the other export file since it seems to confuse things.",False
3ebe65cbebcba4992106d94da3df2f497a4f0eb1,2022-09-25 20:01:54,Mark Wubben,"Re-organize types for maximum compatibility

Add shims for TypeScript's 'node' module resolution algorithm. The exports map is only used with the `node16` algorithm.

Write types in CommonJS, so they can be exported from ESM files. The other way around is prone to, at the very least, confusing warnings.",False
2d3f39404d0f6c66d174df6e4955b0d1a672e0fa,2022-09-19 14:10:18,David Vujic,Update to the browser testing recipe to use jsdom directly,False
52b22700e995eda3fd0f95e4b8fd31ab3c7644be,2022-09-05 15:03:35,Max,"Cap idle timeouts to the maximum possible value

Co-authored-by: creestor <maks.krivoshapov@gmail.com>
Co-authored-by: Mark Wubben <mark@novemberborn.net>",False
d84dbc1c8ce9ba9138530f32550d99d3c963de50,2022-09-04 20:27:48,Mark Wubben,5.0.0,False
797287adbd7694b33a834f8dad5ae2fb5db53c08,2022-09-04 20:07:46,Richard Gibson,"Improve test result accessibility

* Explain diff gutter symbols. Fixes #1558
* Add test result labels. Color covers figure and label, and indicates passed-as-expected vs. not (expected/unexpected fail or unexpected pass). Fixes #2919
* Bold the source line of errors in code excerpts
* TAP reporter: Strip ANSI control sequences from error labels
* Print assertion error in italics, to better differentiate from the test title.

Co-authored-by: Mark Wubben <mark@novemberborn.net>",False
cc10b0c43f57efc9994649a159ad34baf1c56dc6,2022-09-04 19:24:08,Mark Wubben,"Count timeouts separately from the timed out tests

This ensures AVA exits with code 1 if any timeout occurs, even if there were no pending tests.

Fixes #3098.",False
ea597d86137b6fe47ed56ccb29b1b1108bd6e9f9,2022-09-04 18:38:35,Richard Gibson,"Detect process.exit() called from tests

Fixes #861.

Co-authored-by: Mark Wubben <mark@novemberborn.net>",False
4b03662cbc349f94d74989a8d500113d620d2445,2022-08-27 21:28:06,Catink123,"Work around os.cpus() returning an empty array on unsupported platforms

`os.cpus()` can return empty arrays on platforms not officially supported by Node.js. Use 1 as a minimum.

See <https://github.com/nodejs/node/issues/38190>.

Co-authored-by: Mark Wubben <mark@novemberborn.net>",False
02f626f529288414fc9a5d8fc148365fab0f5362,2022-08-26 20:29:40,Mark Wubben,"Update dependencies

Exclude Acorn stack traces from reporter logs.

Export types not interfaces.",False
14061be6be828f13d27e66e7f6942a37fbecc61e,2022-08-26 18:19:12,Mark Wubben,Merge branch 'v4-hotfix',True
7c48c4d9190fe95eb37408fb8c871a446c622e08,2022-08-25 19:45:10,Mark Wubben,Update to node@18.8 and npm@8.18 and fix test suite,False
98f7d6eab2c4d2373c876ec0899a104a1a8f0e2d,2022-08-25 18:51:57,Mark Wubben,Test with AVA 4.3.3,False
a1347a58f3b9ab4faf595b86e65790e6b6ec127b,2022-08-25 18:50:55,Mark Wubben,4.3.3,False
6b78f4938ed04e5e3012eb28d8cbecdf10bbc293,2022-08-25 18:41:53,Mark Wubben,Handle `null` source maps during line number selection,False
c37ea84449d504735637592e4335fb7909ebb6e4,2022-08-25 18:41:28,Mark Wubben,Test with AVA 4.3.2,False
6d93de52854df88d8ab82ec574b313017f2c8bf2,2022-08-25 18:34:34,Mark Wubben,4.3.2,False
e81f5bdf7a176180d50755853ebcc6d1b6293025,2022-08-25 18:21:14,LongYinan,"Handle findSourceMap returning null since Node.js 18.8.0

Co-authored-by: Mark Wubben <mark@novemberborn.net>",False
f4067b2d8c7881b8222816c8663685549b01d3a5,2022-08-25 18:21:02,LongYinan,"Handle findSourceMap returning null since Node.js 18.8.0

Co-authored-by: Mark Wubben <mark@novemberborn.net>",False
392ab65cd4d203643e5bb29aa7f152056fb6040b,2022-08-08 14:42:15,Richard Gibson,Handle png and snap files as binary (repo only),False
d66fc7fe2bec27364746f78e898c99d73a56b774,2022-08-08 14:38:48,Richard Gibson,Fix typo in Execution Context documentation,False
6f8e30c94626238a5b26deadac319089fa43d333,2022-07-28 14:21:01,Alexander Prinzhorn,Fix link to test isolation,False
fd7f0ed7763baa7f38085ad49dc2d6108bc43058,2022-07-10 22:16:32,Mark Wubben,"Require Node.js 14.19, 16.15 or 18",False
02f4e27b53c02f7c541a8c8ef074ce2e35279489,2022-07-10 22:00:04,Mark Wubben,"Rely on TypeScript 4.7 and update integration + tests

* Only test against TypeScript 4.7

* Move type definitions to entrypoints/

Only TS 4.7 will resolve them now, but it's cleaner.

* Use @sindresorhus/tsconfig

* Fix test TypeScript files, make compilable and lintable

* Use tsc directly, instead of tsd

* Add *.cts versions of type tests

* Reorganize type tests

* Use tsc directly, avoid npx, print actual version

Somehow `npx tsc` was pointing at an older version. Possibly the binstubs are corrupted in CI… somehow.",False
d0af7297b86bc27200a52269d5a9bbc986c4d754,2022-07-10 21:57:49,Mark Wubben,"Parse for line numbers with latest supported ECMA version

This means the supported syntax changes depending on the installed Acorn
version, which may change independently of the AVA version since we do
not pin the dependency.",False
53e570998bcbee584701c271aa7478825895c35b,2022-07-10 21:55:48,Mark Wubben,4.3.1,False
d57c76c47687e61c38e059ea6442d92b4a9404fa,2022-07-10 21:24:20,Mark Wubben,"Report error when parsing for line number selection

This makes the failure a little less mysterious.",False
357234260afc49646cddc2e9253f2740dd25d8e6,2022-07-10 18:14:18,Mark Wubben,"When translating line numbers, check whether the source map entry has original values",False
ac0d75d05d28e511b1b3654b09d11d602e360179,2022-06-23 21:18:00,Binyamin Aron Green,"Document that AVA 4 cannot be run globally

Co-authored-by: Mark Wubben <mark@novemberborn.net>",False
26a2e5d56a21e014edba382191d6c0a16444d880,2022-06-23 21:15:51,Eric Cornelissen,"Remove mentions of ""callback mode"" from docs

The notion of callback mode was removed in v4, the remaining references to it in the documentation may confuse users.",False
91f5254d7bfb6c658d0e89f48a852b92b70e31da,2022-06-07 18:43:33,Gabriel Alencar,Update recommended VS Code debug configuration,False
3f17f8c7d6070c6414896a439dc93a6f3613a620,2022-06-06 17:35:44,Eric Cornelissen,Update checksum algorithm for lockfile churn detection,False
a24dc9b4e72ee403287fc264d72d69227c04ab2e,2022-06-02 20:07:19,Mark Wubben,4.3.0,False
62403933755ec693a8a3c5671622b53359d3365e,2022-06-02 18:33:45,Mark Wubben,"Assorted updates

* Remove Node.js 17 support
* Add Node.js 18 support
* Use latest everything for CI tasks
* Configure Volta for managing development versions
* Update dependencies",False
b208d143ad852dc95aa8b44eed94ac1f404a25f4,2022-06-02 17:38:58,Forresst,Link to correct branch in ava-docs repository,False
c218a210a172444c329699b68c3a3276a7cfe8cc,2022-06-02 17:34:40,Rebecca Stevens,"Fix TS 4.7 compatibility

Export type definitions for CJS imports, make the existing ESM definitions discoverable by TS 4.7.

Co-authored-by: Mark Wubben <mark@novemberborn.net>",False
714c474a49d41a53940b4a7516c1d1ed39b5eefe,2022-05-16 15:35:36,il3ven,"Add number of timeouts in test summary

Fixes #2639.",False
