Hash,Date,Author,Message,IsMerge
1befd90b4b5ea11149b4f1d23c2c6773196da863,2018-11-22 21:03:09,Francis Gulotta,"fix: SSL Certs (#3062)

- Small readme talking about the issue
- Generate all certs for 10 years
- one command to update all of them",False
26d6cceca1d7b913f0eae6ea0312e49f95ffb7d9,2018-11-22 20:26:52,Francis Gulotta,"Merge pull request #3061 from request/reconbot/neverstale

Add neverstale label to stalebot config",True
48bdabd9de57008accde1798df3b036c7e1103f8,2018-11-22 20:26:14,Francis Gulotta,Add neverstale label to stalebot config,False
cdca238d7f8522ecb141167adc8f5320a723813b,2018-11-22 11:14:20,Francis Gulotta,"Merge pull request #3060 from request/reconbot/stale-issues

chore: Add probot-stale",True
7c42a7f8806d9c79694ba21ee78222d1c6a8d548,2018-11-22 10:33:08,Francis Gulotta,"chore: Add probot-stale

https://probot.github.io/apps/stale/

There are a few years of stale issues and prs. This bot will close issues over a year old and give people a chance to respond if they think the issue should stay open. After a manual review of more recent issues, we should tighten this down to 60 or 90 days.",False
bf3e2651a0750b4c1e06e689daf99da8dd19ce55,2018-11-21 22:57:48,Chance Hudson,"fix #3054, Bump har-validator version to 5.1.3 (#3055)

It seems that a new version of har-validator (5.1.2) may have been published, and then deleted. This PR explicitly sets the version to the latest patch, 5.1.3.

Closes #3054",False
8162961dfdb73dc35a5a4bfeefb858c2ed2ccbb7,2018-08-10 21:57:09,Mikeal Rogers,2.88.1,False
642024036379239a7fa29c27ef7bb4dd3fa3b3a4,2018-08-10 21:53:52,Mikeal Rogers,2.88.0,False
bd22e217f1590804ebfea031d158f2a486b0c985,2018-08-10 21:53:28,Mikeal Rogers,"fix: massive dependency upgrade, fixes all production vulnerabilities",False
925849a8278ae794eb9c257cf4d6cc4fb3ee89a8,2018-08-07 01:45:46,simo,"Merge pull request #2996 from kwonoj/fix-uuid

fix(uuid): import versioned uuid",True
7b685511edbfdb909814473c3fccde3fb285503d,2018-08-06 01:00:51,OJ Kwon,fix(uuid): import versioned uuid,False
579796327218bb6ae30440b4f25da6166f72c282,2018-08-03 14:18:54,simo,"Merge pull request #2994 from dlecocq/oauth-sign-0.9.0

Update to oauth-sign 0.9.0",True
628ff5e3c9a242bb82805c368fc5b6f942d9af70,2018-08-03 00:06:51,Dan Lecocq,Update to oauth-sign 0.9.0,False
10987ef9d611a0f24e340505f97c8eca119854e5,2018-08-02 23:36:19,simo,"Merge pull request #2993 from simov/fix-header-tests

Fix header tests",True
cd848afbdbac78b656847c75be1c0a9daf619045,2018-08-02 23:25:40,simov,These are not going to fail if there is a server listening on those ports,False
a92e138d897d78ce19dd70bd1ad271c7f9c6a23d,2018-07-18 23:16:26,GP ✅,"#515, #2894 Strip port suffix from Host header if the protocol is known. (#2904)

* Strip port suffix from Host header if the protocol is known.

This partially revert ff6d6c6e7a3b2c36618b5d1db662e10c929696e3, and still works for IPv6 addresses as well.

* Port is a string out of url.parse().

See https://nodejs.org/api/url.html#url_url_port

* Port is a string out of url.parse().

See https://nodejs.org/api/url.html#url_url_port

* Add tests for the new Host header changes.",False
45ffc4b536043e85e0850edf35ba47067c0dbada,2018-07-17 02:41:04,Vikhyat Korrapati,"Improve AWS SigV4 support. (#2791)

This makes the following changes to the AWS SigV4 signing functionality:

1. Sign all request headers instead of just Content-Type.
2. Allow specifying a service name.",False
a121270ce29309167e1eed6c87367305dbe68508,2018-07-08 17:33:03,simo,"Merge pull request #2977 from simov/update-cert

Update test certificates",True
bd1641471edb8b9c4b4f84855c7041e0e7af9ee8,2018-07-08 17:22:21,simov,Update test certificates,False
536f0e76b249e4545c3ba2ac75e643146ebf3824,2018-05-21 13:05:16,simov,2.87.1,False
02fc5b1f0123173c308a79c43e804f6fcbefbbaf,2018-05-21 13:04:52,simov,Update changelog,False
de1ed5a8baba66c8bdd8d73f20cc43aa3f9521e4,2018-05-21 13:02:22,simov,2.87.0,False
a6741d415aba31cd01e9c4544c96f84ea6ed11e3,2018-05-19 20:17:46,Eran Hammer,"Replace hawk dependency with a local implemenation (#2943)

* Replace hawk dependency with local implementation

* Fix access

* Fix access

* Improve coverage

* Improve coverage

* Improve coverage

* Fix access

* Fix style",False
a7f0a36f0442ff36249773d506d425e49e06ef0f,2018-05-15 17:36:29,simov,2.86.1,False
8f2fd4d4d576833eb8379cd4f7b66a8c7cdf79f3,2018-05-15 17:36:01,simov,Update changelog,False
386c7d8878a9d534a4c4d6b446f991d42b395067,2018-05-15 17:29:48,simov,2.86.0,False
76a6e5bedd8b80f1eb7dff940ba9784eecb725e3,2018-05-15 17:20:06,simo,"Merge pull request #2885 from ChALkeR/patch-1

Remove redundant code (for Node.js 0.9.4 and below) and dependency",True
db76838771d2ec05641fef769b5530c1ee0a5745,2018-05-15 17:13:59,simov,Merge branch 'patch-1' of github.com:ChALkeR/request,True
fb7aeb3674a637ba25f0bc40e27bbf3bc5e44c22,2018-05-15 17:08:27,simo,"Merge pull request #2942 from simov/fix-tests

Make Test GREEN Again!",True
e47ce95a7581bd3ca555903d3492cc8da683ed93,2018-05-15 17:04:13,simov,Add Node v10 build target explicitly,False
0c5db42fcd0890eab966f335a1bc8c858255b962,2018-05-15 16:59:03,simov,Skip status code 105 on Node > v10,False
d555bd74e9e45310269440671765da9858eca471,2018-05-15 16:42:15,simov,Generate server certificates for Node > v10,False
81f8cb57bbc9fed0533c268e6a0c94ec45d9da9e,2018-05-15 16:21:05,Сковорода Никита Андреевич,"Remove redundant code

That one was needed for Node.js 0.9.4 and below,
which is not supported anymore.",False
db17497d599d135d4f3c67bf926c8def318f14d5,2018-05-04 19:00:38,simov,Use Buffer.from and Buffer.alloc in tests,False
0d29635a9d7ad5e67a136f6ca7d7a02e7c605076,2018-05-02 17:10:03,simo,"Merge pull request #2923 from gareth-robinson/cifixes

Alterations for failing CI tests",True
3745cece1d3be3cd6612c1ac9fed9087674b75e2,2018-04-23 15:43:58,Gareth Robinson,Correction for Windows OS identification,False
219a2982dde56f5551dcd5a1acae64b01b747adc,2018-04-23 03:24:44,Gareth Robinson,Alterations for failing CI tests,False
bbb3a0bbbe173342de8462a2171765a39681b248,2018-03-12 16:08:01,simov,2.85.1,False
21ef363b91c17763d6c79a639a197bf72135b97a,2018-03-12 16:07:40,simov,Update changelog,False
5dad86e14c22c79c6b128e24ddd8dcb78a6464b7,2018-03-12 16:06:06,simov,2.85.0,False
5ba8eb44da7cd639ca21070ea9be20d611b85f66,2018-03-12 15:58:03,simov,"Revert ""Update hawk to 7.0.7 (#2880)""

This reverts commit cfd230708c5a0a5c09935d5f1074f43de6e9c010.",False
b191514c1080838a579eac272dbb0d1226ebef00,2018-03-12 14:10:43,simov,2.84.1,False
d77c8397e387e28745ee8b66723367e0bfc70fc0,2018-03-12 14:10:11,simov,Update changelog,False
4b46a13daaafe83d1c7db3f86f60d7b3733cd726,2018-03-12 13:59:19,simov,2.84.0,False
0b807c6d52c4c1a835c18c6f65c52cb7e3a57a19,2018-03-10 00:19:18,simo,"Merge pull request #2793 from dvishniakov/2792-oauth_body_hash

Fixed calculation of oauth_body_hash, issue #2792",True
cfd230708c5a0a5c09935d5f1074f43de6e9c010,2018-03-06 14:16:03,kornel-kedzierski,Update hawk to 7.0.7 (#2880),False
efeaf004f27c23e1688c0b0ca51c96a31e2f3726,2017-10-12 09:27:10,Denis Vishniakov,"Fixed calculation of oauth_body_hash, issue #2792",False
253c5e507ddb95dd88622087b6387655bd0ff935,2017-09-27 08:30:37,Mikeal Rogers,2.83.1,False
dd427d7aa0177a876da69f82801bf0c63a855310,2017-09-27 08:30:33,Mikeal Rogers,2.83.0,False
5b623b55a5a3c9478a96072934a9aca89beea90f,2017-09-25 23:08:11,Karl Norling,"Updating tough-cookie due to security fix. (#2776)

- See: https://www.versioneye.com/Node.JS/tough-cookie/2.3.2
 - Also tough-cookie:
   - https://github.com/salesforce/tough-cookie/pull/97
   - https://github.com/salesforce/tough-cookie/pull/92",False
6f1b51ed43309128487739f20f9df0699a043124,2017-09-20 01:09:30,Mikeal Rogers,2.82.1,False
0ab5c36b6715ae054b8398c80791fdd65be69f72,2017-09-20 01:09:26,Mikeal Rogers,2.82.0,False
ffdf0d3270a2c4427c4777cb8be7775dcdecdd95,2017-09-20 01:04:08,Mikeal Rogers,Updating deps.,False
43868364c3e277d83c73faa8354ba2fd5af3ef1d,2017-09-20 00:59:09,Mikeal Rogers,Merge branch 'master' of github.com:request/request,True
15274078b978b5869397e7770e68e7147fb9bd95,2017-09-02 19:57:29,simo,"Merge pull request #2703 from ryysud/add-nodejs-v8-to-travis

Add Node.js v8 to Travis CI",True
3afcbf8a3e86dcd5c06aab0cd4eec5b11508b3e5,2017-08-31 06:46:41,Mikeal Rogers,Merge branch 'master' of github.com:request/request,True
479143d546d6dff378da0e5fac5801dd3bf01f15,2017-08-25 00:56:54,Olivier-Moreau,Update of hawk and qs to latest version (#2751),False
169be114952d3a769b13e2f321ab5736d69804bc,2017-07-02 16:02:06,Ryuma Yoshida,Add Node.js v8 to Travis CI,False
643c43ab7be269a1efaa080ff05a18fff3f64cd7,2017-06-27 03:22:32,Dmytro Shpakovskyi,Fixed some text in README.md (#2658),False
e8fca511ba2800a809c7759a1c09ea33a440e4fb,2017-04-19 04:58:14,Greenkeeper,"chore(package): update aws-sign2 to version 0.7.0 (#2635)

https://greenkeeper.io/",False
e9992031105190e7a132ab0b5d0876073598db46,2017-04-19 04:55:56,Fred K. Schott,Update README to simplify & update convenience methods (#2641),False
6f286c81586a90e6a9d97055f131fdc68e523120,2017-04-18 05:23:43,Fred K. Schott,"lint fix, PR from pre-standard was merged with passing tests",False
a76559325fb43adfad26c7c63d8a7c5900b618ef,2017-04-18 05:10:39,James Wright,"Add convenience method for HTTP OPTIONS (#2541)

* Add convenience method for HTTP OPTIONS. Tests

* Suggested version no

* Applying code review suggestions",False
52d6945858a2d4d1a44f9dd5a8b14f0bb502fb49,2017-03-28 01:19:53,Fred K. Schott,Add promise support section to README (#2605),False
b12a6245d9acdb1e13c6486d427801e123fdafae,2017-03-17 06:17:57,Ahmad Nassri,"refactor(lint): replace eslint with standard (#2579)

* refactor(lint): replace eslint with standard

Fixes #2577

* refactor(lint): standard lint

one additional standard lint error after merging with upstream

* refactor(lint): error must be handled

avoid using the `err` var name if we have no use for it

* refactor(lint): keep oauth_* variable names in snakecase

remain consistent with OAuth standard, as per @mikeal recommendation

* chore(.eslintrc) remove, no longer needed",False
29a0b172d6f7b5e9f5e344c5758a672e7814d90f,2017-03-17 05:08:36,Fred K. Schott,"Merge pull request #2598 from request/greenkeeper-codecov-2.0.2

Update codecov to version 2.0.2 🚀",True
e7b4a8846e87874274d09497273433aced1b2908,2017-03-17 05:04:50,Fred K. Schott,"Merge pull request #2590 from nicjansma/timings-tests

Adds test-timing keepAlive test",True
dd5c02c2d6861e6d44b27ea013cdb09d5f820717,2017-03-17 04:52:33,Nic Jansma,Updated comment,False
087de943db19d8df14527013743e298443156c7d,2017-03-17 04:23:41,Fred K. Schott,"Merge pull request #2589 from odykyi/fix-tabulation

fix tabulation on request example README.MD",True
3d5e50d5d7f0d1999bc609e601068e0d0f6d2499,2017-03-17 04:19:53,Fred K. Schott,"Merge pull request #2594 from ahmadnassri/patch-1

chore(dependencies): har-validator to 5.x [removes babel dep]",True
0951f47782829204bb705e0d921c17db7192fb0e,2017-03-16 14:17:56,greenkeeperio-bot,"chore(package): update codecov to version 2.0.2

https://greenkeeper.io/",False
baf9c1f2a6e3b0a78f017caa0e64259a5ecf40b5,2017-03-15 03:06:59,Ahmad Nassri,chore(dependencies): har-validator -> 5.0.2,False
21b1112831702c5e4e8ebd0eb3e5d5bee94b5c9a,2017-03-15 02:44:28,Ahmad Nassri,"chore(dependencies): har-validator -> 5.0.1

addresses browser concerns.",False
51806f8ad32ec8fc3050a58467d5c2ac8742468b,2017-03-15 02:31:50,Ahmad Nassri,"chore(dependencies): har-validator to 5.x [removes babel dep]

a simple `npm i request` resulted in a `babel` install due to usage as a `devDependency` in `har-validator`, so `har-validator` is now refactored to remove that dependency entirely, making `request` lighter to install _(if only slightly)_ :)",False
c57fb7258788888e42fcfa2b6d54c8150517cabe,2017-03-09 21:26:51,simov,2.81.1,False
a0cdc704c19e63e6f1740e173bb003c51eef524c,2017-03-09 21:26:33,simov,Update changelog,False
f2f54fa5e420f143a661f497c9f568632676016a,2017-03-09 21:24:56,simov,2.81.0,False
d99964ccf14bbdf85cb273b9d2f1c6bb9b43e728,2017-03-09 21:21:26,simo,"Merge pull request #2584 from sergejmueller/patch-1

Security issue: Upgrade qs to version 6.4.0",True
eb5d89d86430f8bacbdf559e52c08c5f6a1701c4,2017-03-09 20:00:52,Nic Jansma,Adds test-timing keepAlive test,False
44ba9df460c9d902bde0734fe222792c5f419a5b,2017-03-07 19:26:18,odykyi,fix tabulation on request example README.MD,False
34d1ea5a67e2c0a340cff97307a910a16e72b720,2017-03-06 20:42:12,Sergej Müller,"Upgrade qs to version 6.4.0

Fix vulnerability alert, see the recommendation https://snyk.io/vuln/npm%3Aqs%3A20170213",False
fa48e67578a3c43f83c9e4e9339440e8dbbcf6f5,2017-03-05 07:09:10,Mikeal Rogers,"safe-buffer doesn't zero-fill by default, its just a polyfill. (#2578)",False
6d62d8e5f1dea4d167dbd627092652edf7f9a2e0,2017-03-05 06:05:23,Mikeal Rogers,"safe-buffer doesn't zero-fill by default, its just a polyfill.",False
2e70b7477b7ad39f0626d5eff2ea8bb9e7600403,2017-03-05 05:23:21,Nic Jansma,"Timings: Tracks 'lookup', adds 'wait' time, fixes connection re-use (#2566)

* Timings: Tracks 'lookup', adds 'wait' time, fixes connection re-use

* Don’t re-add event listeners on Keep-Alive, run only .once(), and cleanup on error

* Fixed documentation",False
7ec8b84f9be684a83922e104ade7c608f8cf94ef,2017-03-05 05:14:36,Mikeal Rogers,"Merge pull request #2574 from request/safe-buffer

Migrating to safe-buffer for improved security.",True
142588392b21ffed1362a11260a16322ba5e9c45,2017-03-05 05:12:09,Mikeal Rogers,"Merge pull request #2573 from ahmadnassri/patch-3

fixes #2572",True
f11325385a7392b930ed8b61a97a956a22e7b0be,2017-03-05 01:04:48,Mikeal Rogers,Migrating to safe-buffer for improved security.,False
095ec7997e6970195ad78d9fbe2517b4e165baf9,2017-03-04 19:43:01,Ahmad Nassri,fixes #2572,False
7b9ceefe590b5879600b02e1245d12aadde5a16f,2017-03-04 10:12:43,Mikeal Rogers,2.80.1,False
f422111e0bc44e065a7b15e243748b59d5e99e33,2017-03-04 10:12:39,Mikeal Rogers,2.80.0,False
bce66a57ef3c812c910f9ab261c86a973a3ba6a8,2017-03-04 08:24:49,Mikeal Rogers,"Merge pull request #2571 from JamesMGreene/fix_ipv6_host_header

Correctly format the Host header for IPv6 addresses",True
ff6d6c6e7a3b2c36618b5d1db662e10c929696e3,2017-03-04 08:18:19,James M. Greene,"Correctly format the Host header for IPv6 addresses

Fixes #2292",False
667e923d8d51a0f0fb4c66c91d94a40f3d3e575a,2017-02-22 05:55:41,Fred K. Schott,"Merge pull request #2558 from request/FredKSchott-patch-1

Update README.md example snippet",True
68625539982b7a52859bce73f15bc7ebf677448c,2017-02-22 05:42:40,Fred K. Schott,"Merge pull request #2221 from calamarico/change_readme

Adding a simple Response object reference in argument specification",True
8d78bd0333b09fc75bb642aa1d8b3954c8f8ca55,2017-02-22 05:14:21,Fred K. Schott,Update README.md example snippet,False
60f6a00327f3a174bcd5af68ab61cfacf7360c8e,2017-02-22 04:55:12,Fred K. Schott,"Merge pull request #2452 from nicjansma/master

Adds .timings array with DNC, TCP, request and response times",True
da077f7ca26cb57cffd51cb4f124b0d7c7bf6a4a,2017-02-21 03:12:32,Fred K. Schott,"Merge pull request #2553 from request/issue-template

add ISSUE_TEMPLATE, move PR template",True
921ebeedb6689f53a113be2c902ea52dbf8d26d2,2017-02-21 03:09:20,Fred K. Schott,small change to template wording,False
256deeae1487d5d7a488b3c50505775b0a1be510,2017-02-20 03:41:41,Fred K. Schott,"add ISSUE_TEMPLATE, move PR template",False
fec1f2b724f4be27125e7b435a75b3df3b2c2a45,2017-02-20 03:41:04,Fred K. Schott,reorder PULL_REQUEST_TEMPLATE sections,False
2046cf322d979af28c27374cc857b11d086ad8e4,2017-02-20 02:57:15,Fred K. Schott,"Merge pull request #2539 from request/FredKSchott-patch-1

Create PULL_REQUEST_TEMPLATE.md",True
0ea3d477f4a5a7c451bd8ff072e7553a369af508,2017-02-20 02:57:00,Fred K. Schott,"Merge pull request #2524 from request/greenkeeper-caseless-0.12.0

Update caseless to version 0.12.0 🚀",True
3f57975212976c88fc006e9e7b3e2cb5b53a2ddf,2017-02-17 20:40:34,Nic Jansma,Use performance-now instead of custom solution,False
a9ad38a3f7c4bc388af8af353b54fc05cfb81f63,2017-02-17 20:36:22,Nic Jansma,Ensure only the properties we expect are there,False
d9e8c3d5b4ccb98cb9c51d1775bd8c668f51e655,2017-02-17 20:36:10,Nic Jansma,Added deprecated notes,False
a60be68ddad2877aa17b0ce79391fc3d327afa5e,2017-02-14 05:36:33,Fred K. Schott,Create PULL_REQUEST_TEMPLATE.md,False
223f44bf46dfab65ade2e54ac0c884dba53c81f0,2017-02-14 04:26:21,Fred K. Schott,"Merge pull request #2460 from OwnageIsMagic/patch-1

Fix wrong MIME type in example",True
d40f9af57bc1e1bde0c6e4190240fe87267ffa83,2017-02-14 04:24:58,Fred K. Schott,"Merge pull request #2514 from humphd/package.json-keywords

Change tags to keywords in package.json",True
dfd777aa2fdae96242910f651fffad65e49b61c4,2017-01-27 03:11:34,greenkeeperio-bot,"chore(package): update caseless to version 0.12.0

https://greenkeeper.io/",False
4901f968ce0462f38b0cf3c6fbb008ad58414773,2017-01-17 03:25:18,David Humphrey (:humph) david.humphrey@senecacollege.ca,Change tags to keywords in package.json,False
f009af231412fe8fee4ab5dd24d24781fd731fc3,2016-12-22 00:32:03,simo,"Merge pull request #2492 from addaleax/lenient-gzip

More lenient gzip decompression",True
71081b64ac939b74eaf7a510fee45ab27d4669a1,2016-12-21 15:58:14,Anna Henningsen,"More lenient gzip decompression

Be explicitly lenient with gzip decompression by always requesting
`zlib` to flush the input data and never explicitly ending the
`zlib` input.

The behavioural difference is that on Node ≥ 6, which has a slightly
stricter gzip decoding process than previous Node versions, malformed
but otherwise acceptable server responses are still properly
decompressed (the most common example being a missing checksum
at the stream end).

This aligns behaviour with cURL, which always uses the `Z_SYNC_FLUSH`
flag for decompression.

On the downside, accidental truncation of a response is no longer
detected on the compression layer.

Ref: https://github.com/nodejs/node/issues/8701#issuecomment-268224481
Fixes: https://github.com/request/request/issues/2482",False
21e315d9080200278002441943aec0c4a17f57c3,2016-12-08 09:54:59,Nic Jansma,Removed extra space,False
47523a2eb29ede4c7b5726a3540b7b756f2bb493,2016-12-06 19:32:18,Nic Jansma,Removed double-spaces after period,False
76eb485b4109ebece8e83bf026351f35dbf996e4,2016-12-05 14:17:02,Ahmad Nassri,"dependency(har-validator): update to ~v4.2.0

dependency(har-validator): update to ~v4.2.0",False
c7c9431f1fadaf4b700e82218c3df9e0f2e96646,2016-12-04 20:22:47,Nic Jansma,Addresses feedback,False
b628cab739fdd0e29a47f69b8b08ea3bdeb1598d,2016-11-18 22:51:11,simov,2.79.1,False
ff729c6f1a87237060d075908563ce13386395ac,2016-11-18 22:50:57,simov,Update changelog,False
3a98820b38b2656c47c8ad55fdb6190d35c5fe6f,2016-11-18 22:48:30,simov,2.79.0,False
ab94c8692c44e409ab46cf3358bdd8504dfd8960,2016-11-18 22:43:02,simo,"Merge pull request #2368 from forivall/patch-1

Fix typeof check in test-pool.js",True
95b12d0919703e22a515ebc143366f0cd539e56d,2016-11-18 22:40:50,simo,"Merge pull request #2394 from SimenB/files

Use `files` in package.json",True
d05c86c46a79928c5e64488d6067dc9c31ee0fce,2016-11-18 22:36:30,Simen Bekkhus,Use `files` in package.json,False
9f702bf4b5d075035c28eea55dda44d3a0235926,2016-11-18 22:32:29,simo,"Merge pull request #2463 from lostcolony/master

AWS support for session tokens for temporary credentials",True
7532634b090a01a4bc75f298f39e5eb9ed51d63f,2016-11-18 22:24:16,simov,Remove redundant code,False
d16bf18e323b91c5eda7e0b81b07116321132082,2016-11-18 22:22:42,simov,Merge branch 'master' into aws4-session,True
67c96736d6caf4911715d5fdd726ff74428abbaa,2016-11-18 18:05:01,simo,"Merge pull request #2467 from simov/bump-uuid

Migrate to uuid",True
39350edecf29a4996225974908a175f8a7759b76,2016-11-18 17:57:03,simov,Bump uuid,False
e1c0981fe0e124fa7c6df8555c1c6c39d4a4390f,2016-11-18 17:53:22,simov,Merge branch 'defunctzombie-uuid' of github.com:antialias/request into bump-uuid,True
9122f4359d36d6d2024cabbd0bfa59bd669d4ba2,2016-11-17 21:13:09,Christopher Phillips,Fixing requests/requests issue #2462 - AWS support does not include the use of session tokens for temporary credentials,False
0131e2d873b78fc9574d79caa83726b8ac92e1ea,2016-11-15 18:05:16,simo,"Merge pull request #2459 from request/greenkeeper-taper-0.5.0

Update taper to version 0.5.0 🚀",True
8c6fd17a7b287b8229e9728784b6100abfe10c12,2016-11-15 18:04:16,simo,"Merge pull request #2448 from mscdex/improve-new-test-reliability

Make other connect timeout test more reliable too",True
33700bd058242d42cf81b50f4bd39b37af4fa408,2016-11-12 17:40:31,OwnageIsMagic,Fix wrong MIME type in example,False
17095d5984393907a55924d79f2b7fab7a121c7b,2016-11-09 08:46:06,greenkeeperio-bot,"chore(package): update taper to version 0.5.0

https://greenkeeper.io/",False
c5243d0a584a2251c1407099667d6614f616886e,2016-11-06 21:02:49,Nic Jansma,"Adds .timings array with dns, tcp, request and response times",False
6739fe78759204ced0eb917f578c608f5f5f560b,2016-11-03 19:08:08,simov,2.78.1,False
d4a68e9b64979f388c204f5d957e366878262340,2016-11-03 19:07:56,simov,Update changelog,False
7cc16575a3e5a47cdd362ccd1b508e253f37a4bb,2016-11-03 19:06:28,simov,2.78.0,False
6301c906343486460463bc45645df292686c2fa3,2016-11-03 19:04:12,simo,"Merge pull request #2447 from mscdex/fix-timeout-regression

Always set request timeout on keep-alive connections",True
4cb1487e7ca806aab65391b9212e82d1eb2ac391,2016-11-03 18:13:58,Brian White,Make other connect timeout test more reliable too,False
82da8b857050a7078a40b7e0f2781077c13abea7,2016-11-03 17:53:34,Brian White,"Always set request timeout on keep-alive connections

001eae3d479 would erroneously only set http request timeout
if a new socket was being used for the request. This commit
ensures the http request timeout is always set, even on keep-alive
connections.",False
7228f1328523b4dd8f0be652104a6a41e1fc9395,2016-11-03 16:48:01,simov,2.77.1,False
8d534217a9411053e40885120696515c1bee0673,2016-11-03 16:47:46,simov,Update changelog,False
22ecf67769f3cca15ebc4724500117b3359e8195,2016-11-03 16:46:19,simov,2.77.0,False
4c4557faabf415a01ce2d8a7c3473311c126f69b,2016-11-03 16:45:58,simov,Drop 0.12 build target,False
99ef04227b1f867f625c97f86e171529489d4116,2016-11-03 16:42:55,simo,"Merge pull request #2439 from mscdex/fix-timeout-regression

Fix socket 'connect' listener handling",True
3258345d5def108b9072168812ae8dfd62999390,2016-11-01 22:00:44,simo,"Merge pull request #2442 from request/greenkeeper/remove-node-0.10

👻😱 Node.js 0.10 is unmaintained 😱👻",True
01aefdd87cdd9cc44af6828c55fe5ef9c7e205d7,2016-11-01 03:40:22,greenkeeperio-bot,"chore: drop support for Node.js 0.10

BREAKING CHANGE: This module no longer supports Node.js 0.10",False
001eae3d479a13350b06b8d3f8182b2060a2c60d,2016-11-01 00:28:44,Brian White,"Fix socket 'connect' listener handling

This commit ensures that both a 'connect' timer only starts when a
new socket is being used for a request and that the 'connect' timer
is stopped in more places.

Fixes: https://github.com/request/request/issues/2438",False
