Hash,Date,Author,Message,IsMerge
f0f4a25fa6525f0a972c0f4c401077d7c87ceca8,2025-01-22 18:35:28,Peter Cottle,"Merge pull request #1219 from pcottle/dependabot/npm_and_yarn/vite-4.5.6

Bump vite from 4.5.5 to 4.5.6",True
c14fbe4918a21e8f2296ac7bd2f48653c5962833,2025-01-22 12:07:56,dependabot[bot],"Bump vite from 4.5.5 to 4.5.6

Bumps [vite](https://github.com/vitejs/vite/tree/HEAD/packages/vite) from 4.5.5 to 4.5.6.
- [Release notes](https://github.com/vitejs/vite/releases)
- [Changelog](https://github.com/vitejs/vite/blob/v4.5.6/packages/vite/CHANGELOG.md)
- [Commits](https://github.com/vitejs/vite/commits/v4.5.6/packages/vite)

---
updated-dependencies:
- dependency-name: vite
  dependency-type: direct:development
...

Signed-off-by: dependabot[bot] <support@github.com>",False
99369cad2a01391db46a66db122f168e3cf829b0,2025-01-20 19:34:56,Peter Cottle,Resolves #1217 -- add some commands into the show commands option,False
752c781810c7046eaefb42a5daec60261822ccc7,2025-01-05 19:17:19,Peter Cottle,"Merge pull request #1216 from aowen-uwmad/patch-1

Small fix: English grammar issue in interactiveRebase.js",True
ab2e1c415d1c59473ea5f842721def54da94815f,2025-01-04 02:23:58,Andrew Owen,Fix English grammar issue in interactiveRebase.js,False
7af6cf8b6c23d9c1e7004db15e301b1c064dd2d0,2025-01-02 01:40:50,Peter Cottle,make a range of copyright #1215,False
8f3959e29213ce4ea09872f6f241840200e2c62b,2025-01-02 01:40:15,Peter Cottle,"Merge pull request #1215 from JasonnnW3000/main

Update LICENSE.md, fix copyright license year",True
f2af83b44073b281039d9ea0af5dc6542375507a,2025-01-01 13:20:52,JasonnnW3000,"Update LICENSE.md, fix license year

Signed-off-by: JasonnnW3000 <sufssl04@gmail.com>",False
a95cb0e2011e9572b4045cb2667b737115b3a49f,2024-12-26 03:01:52,Peter Cottle,"Merge pull request #1214 from 0FSener/fix-localization

Improved localization and added Turkish/other language translations",True
fd74380cf17afe6fdd6bea778507e3402b6d519b,2024-12-25 23:38:17,OFSener,Improved localization and added Turkish/other language translations,False
b1405a3205c21f35b68cd7e8b055545bd81f2e48,2024-12-15 00:09:30,Peter Cottle,Merge pull request #1210 from pcottle/dependabot/npm_and_yarn/nanoid-3.3.8,True
a60eea84436cadcb081ae7be3af56297e5f1021c,2024-12-14 23:21:58,dependabot[bot],"Bump nanoid from 3.3.7 to 3.3.8

Bumps [nanoid](https://github.com/ai/nanoid) from 3.3.7 to 3.3.8.
- [Release notes](https://github.com/ai/nanoid/releases)
- [Changelog](https://github.com/ai/nanoid/blob/main/CHANGELOG.md)
- [Commits](https://github.com/ai/nanoid/compare/3.3.7...3.3.8)

---
updated-dependencies:
- dependency-name: nanoid
  dependency-type: indirect
...

Signed-off-by: dependabot[bot] <support@github.com>",False
277feb72f3afcbe9e3d87309651f213a7ac7561a,2024-12-02 04:27:28,Peter Cottle,"Merge pull request #1208 from 0xK3rn3lP4n1c/turkish-translations

cherryPick.js translated to turkish",True
db0e1d5e07afb7b7ced53d0d4661a900c76a659a,2024-12-02 01:22:16,Ömer Kaan Coşkun,cherryPick.js translated to turkish,False
023082ec139890774482525dce52c50b3be97aff,2024-11-19 18:40:29,Peter Cottle,"Merge pull request #1205 from Patolord/StarCss

css improvements and star icon",True
77723046a0ae1e0cb0588e0782083b6779bcf402,2024-11-19 18:27:58,Patolord,css improvements,False
b3d0004427b55ec1f9250bcbb202fcc593bb0980,2024-11-19 05:06:13,Peter Cottle,fix #1204,False
a83e99575290b14d694e7f9b2b1d18a0a5fdc333,2024-11-19 05:05:43,Peter Cottle,"Merge pull request #1204 from Patolord/perfectionTracker

feature: perfection tracker for levels with best number of commands",True
928577b2dc37586a0d5945d5bddd453c69c2a506,2024-11-18 18:12:39,Patolord,feature: perfection tracker for levels with best number of commands,False
4cfaa0ae021b7a62b136f9955aa407c11e14dc2c,2024-11-18 00:01:30,Peter Cottle,Resolves #1201 -- basic script to output all levels,False
aeebce4dac4317e79b084a3d664942e6e8dba53b,2024-11-17 23:37:15,Peter Cottle,WIP,False
7d992815f88c17b63c596631b77c8846028764ae,2024-11-17 23:36:22,Peter Cottle,"Merge pull request #1203 from ValentinAmazing/Russian

More understandable translation into Russian",True
bea6f355d53715c2d62b01bac569d14a9b2b72e7,2024-11-17 23:29:09,Valentin,Update Russian translation of the task,False
7c19c816d0119a1f2fa32107533e6576188502ed,2024-11-17 23:17:17,Valentin,More understandable translation into Russian,False
3b72a1126ac1848055b881aa765c15d79b798717,2024-11-15 18:44:13,Peter Cottle,Resolves #1202,False
fe7c6563a9eb405ccb135849fb832ed8fdcfb581,2024-11-12 19:58:58,Peter Cottle,Resolves #1194 again -- do alt and backspace,False
26327ec2025a110ef37b5cad1f006928da085a93,2024-11-12 05:02:04,Peter Cottle,"Merge pull request #1200 from pcottle/dependabot/npm_and_yarn/elliptic-6.6.0

Bump elliptic from 6.5.7 to 6.6.0",True
fbf54a6afa4334f14cd2b2c99cd3526019c55838,2024-11-12 04:56:05,dependabot[bot],"Bump elliptic from 6.5.7 to 6.6.0

Bumps [elliptic](https://github.com/indutny/elliptic) from 6.5.7 to 6.6.0.
- [Commits](https://github.com/indutny/elliptic/compare/v6.5.7...v6.6.0)

---
updated-dependencies:
- dependency-name: elliptic
  dependency-type: indirect
...

Signed-off-by: dependabot[bot] <support@github.com>",False
38137dc647ae00865639e90aa56246672eb84272,2024-11-12 04:55:01,Peter Cottle,"Merge pull request #1183 from pcottle/dependabot/npm_and_yarn/rollup-3.29.5

Bump rollup from 3.29.4 to 3.29.5",True
095ba99d05d84e83dc3b38b2bee3ec9632e64af2,2024-11-12 04:38:12,Peter Cottle,Resolves #842 -- better ordering for suggestions,False
decee92beafe4feee6a714fbf022e07f5c2d88e5,2024-11-12 04:27:40,Peter Cottle,Resolve #1194 -- add ability to delete previous word and clear line,False
9726f08c326e7bc93e2557fd2392c932cf38b2a7,2024-11-12 04:13:23,Peter Cottle,Resolves #1197,False
d4207e09bc3ac6327aa0962ec494f2d4bf5d8b7e,2024-11-11 00:02:51,Peter Cottle,"Merge pull request #1199 from Ashark/work/ashark/ru_strings

Add missing ru messages",True
da89e627d2d6608f7f2c6ea872be312093c28ea1,2024-11-09 02:46:48,Andrew Shark,Add missing ru messages,False
c805ffa03b896165621030f8ffca0b657a8045e6,2024-11-09 01:03:03,Peter Cottle,"Merge pull request #1196 from Ashark/work/ashark/fix_grammar

Fix grammar in ru message",True
24d550c0eb8e88b61e764b82db2918250e2a6935,2024-11-08 20:32:45,Andrew Shark,Fix grammar in ru message,False
1dfb75410c4e710d1e9220ac8076634900886239,2024-11-06 21:06:11,Peter Cottle,"Merge pull request #1193 from marko-baric-ca/patch-1

Update README.md with Open in Codeanywhere button",True
6682bd37d707e84c8aec19f695377172a18e6566,2024-11-06 14:13:03,Marko Baric,Update README.md with Open in Codeanywhere button,False
d42d98d9803c343693a46b439e1ad1b15666e9c4,2024-09-27 04:23:48,Peter Cottle,"Merge pull request #1182 from pcottle/pcottle-patch-1

Resolves #1181 -- pl translation typo",True
741da1198c0bcb988928f232b8b381a20fa70ae6,2024-09-27 02:21:19,dependabot[bot],"Bump rollup from 3.29.4 to 3.29.5

Bumps [rollup](https://github.com/rollup/rollup) from 3.29.4 to 3.29.5.
- [Release notes](https://github.com/rollup/rollup/releases)
- [Changelog](https://github.com/rollup/rollup/blob/master/CHANGELOG.md)
- [Commits](https://github.com/rollup/rollup/compare/v3.29.4...v3.29.5)

---
updated-dependencies:
- dependency-name: rollup
  dependency-type: indirect
...

Signed-off-by: dependabot[bot] <support@github.com>",False
1ba276d681589a9f7488caff8817dbaa811c59b1,2024-09-27 02:05:12,Peter Cottle,Resolves #1181 -- pl translation typo,False
194befc09123f356a7398a2d2b1523e941e842f9,2024-09-23 18:42:42,Peter Cottle,"Merge pull request #1179 from SweetyAngel/main

Fix Russian translation on PushArgs level",True
899b0a1bee4fe5d6e0db4fa0084f0b5f4664af80,2024-09-23 17:07:38,Awbert,Fix Russian translation on PushArgs level,False
e12ed5ac00f2ad679a360513532d85f5280ea0d6,2024-09-19 01:56:45,Peter Cottle,Just bring back old font awesome and use both haha. Resolves #1176,False
22986ef0a5729d827c6841b806f62b7ea6b114ba,2024-09-18 20:07:42,Peter Cottle,Update fontawesome and new threads logoooo,False
a9de1a7c242ea9484e9c6c53c6e7d4a7e7e50173,2024-09-18 17:25:34,Peter Cottle,"Merge pull request #1173 from pcottle/dependabot/npm_and_yarn/elliptic-6.5.7

Bump elliptic from 6.5.4 to 6.5.7",True
39fc33a09a09e10a5c2b741817b70003fe4b2ac0,2024-09-18 17:24:00,dependabot[bot],"Bump elliptic from 6.5.4 to 6.5.7

Bumps [elliptic](https://github.com/indutny/elliptic) from 6.5.4 to 6.5.7.
- [Commits](https://github.com/indutny/elliptic/compare/v6.5.4...v6.5.7)

---
updated-dependencies:
- dependency-name: elliptic
  dependency-type: indirect
...

Signed-off-by: dependabot[bot] <support@github.com>",False
b121c0388eeb47851d2777026d658df6f22cccd7,2024-09-18 17:23:01,Peter Cottle,"Merge pull request #1172 from pcottle/dependabot/npm_and_yarn/vite-4.5.5

Bump vite from 4.5.3 to 4.5.5",True
8b088620ef7e49b4c4b60994ccffd933b3952d70,2024-09-18 07:39:27,dependabot[bot],"Bump vite from 4.5.3 to 4.5.5

Bumps [vite](https://github.com/vitejs/vite/tree/HEAD/packages/vite) from 4.5.3 to 4.5.5.
- [Release notes](https://github.com/vitejs/vite/releases)
- [Changelog](https://github.com/vitejs/vite/blob/v4.5.5/packages/vite/CHANGELOG.md)
- [Commits](https://github.com/vitejs/vite/commits/v4.5.5/packages/vite)

---
updated-dependencies:
- dependency-name: vite
  dependency-type: direct:development
...

Signed-off-by: dependabot[bot] <support@github.com>",False
cdbf77fe43a53e78ea97590e612fb139ef5c76e9,2024-09-13 17:23:15,Peter Cottle,Resolves #1171 locale change bug,False
a44c33ab2275e54d7b6653eff0c64f2d384b7f9e,2024-09-09 17:33:41,Peter Cottle,"Merge pull request #1170 from hosokawat/fix_ja_translation

Fixing the Japanese description text",True
6bd1aed74c8e472a5b7d8ba7d372912243fb60e8,2024-09-08 09:22:37,hosokawa.takahiro,"Fixing the Japanese description text.
Markdown italic not being applied due to missing spaces",False
3c1801907f970a6285770eea625fb0c801b46722,2024-09-01 13:50:58,Peter Cottle,"Merge pull request #1168 from DAUN3046/fix_korean

Fixing the Korean description text",True
f1e05b53cfd756d1a0e4e6e619ca1d04acb4f921,2024-08-30 19:19:22,daun kim,Fixing the Korean description text,False
60d8dd8120279c0b668cec5b56f9e358da8e5926,2024-08-24 04:52:45,Peter Cottle,"Merge pull request #1164 from Theprathamshah/bugFix/rampup2

fix: :bug: made bugFix branch an active branch insted of main",True
33e3cd1f0ff9f9e0ffcb0403ad5039cb558ab93a,2024-08-23 15:15:18,Pratham Shah,fix: :bug: made bugFix branch an active branch insted of main,False
016b535e22643a1ba796435aed43799c0c3e2bdf,2024-08-22 20:13:15,Peter Cottle,PR #1163 second part of @DAUN3046 translations,False
88a46c427dd7d324f30f6b11c0b8e703206b4c3a,2024-08-22 20:09:00,Peter Cottle,PR #1163 -- merge part of @DAUN3046 translations update,False
099d920079815c7c628d1a73c83777e0f09b0fd4,2024-08-22 19:16:24,Peter Cottle,"Merge pull request #1162 from begilbert-sys/main

Fixed a small grammatical error",True
d251c30108ed4056f7832b21653ed1d0109ae57e,2024-08-22 02:38:37,Benjamin,fixed small grammatical error,False
ea39b65b29da8d95d925e0a8b0faef3360eccaba,2024-08-18 04:57:42,Peter Cottle,"Merge pull request #1161 from M-Enes/turkish-translate-for-rebase-levels

Turkish translate for rebase levels and index",True
4104913e771271155eeb28deee65cbb193019575,2024-08-16 21:18:51,Muhammed Enes Karaca,turkish translate for rebase levels and index,False
15fffbe5b82ad3d397f141c3b2aff1a2de3abcc1,2024-07-14 18:29:05,Peter Cottle,"Merge pull request #1160 from uliba3/minor/fix-ko-translation

make korean translation more natural",True
8131643a06107ddd82f6930c1fe7b00a909e1d91,2024-07-14 09:34:47,Soobin Yang,make korean translation more natural,False
e54273916e13a93943ded26e5f1953caf3021df8,2024-07-13 04:39:44,Peter Cottle,"Merge pull request #1159 from SVNKoch/SVNKoch-patch-1

improve German next level translation",True
bd27350419e3a548db70f6832a87e27d30307b6a,2024-07-11 18:44:02,Sven Koch,improve German next level translation,False
191c9f02e710ed8c948772e48dab9c3d274b4433,2024-06-26 05:55:28,Peter Cottle,"Merge pull request #1156 from KirillSluchaev/fix-spelling

fix spelling",True
d51a457f31c61ed86648391138ebd672b6193064,2024-06-25 18:46:22,Sluchaev Kirill,fix spelling,False
21fbde2c3122e44c9b7fd80bf36dd21085f1f7ff,2024-06-18 12:54:57,Peter Cottle,finish,False
a3cfd3bb88b4e15a8ef658fad33b7102d305978a,2024-06-18 12:54:17,Peter Cottle,Resolves #1152 -- close level window on close button click,False
ad95c98ef2f24a2059c2fc62caad0adf78bd0231,2024-05-28 07:20:23,Peter Cottle,#1149 keep command visible and have small link to reset animation,False
05464d167ef32d6f7f8684bd702716e3324b31ba,2024-05-23 17:20:59,Peter Cottle,"Merge pull request #1147 from pomeh/french-translation

French translation",True
548bbf7395880b673b2598d8650f06489fe4dd4c,2024-05-22 21:19:35,Romain Guerin,Add missing translations for French translation,False
61154338da33c061af454d5efee1ebf5b70b1fb0,2024-05-22 21:19:28,Romain Guerin,Do not translate commands to execute inside French translation,False
94b77a031cf9447932068e0bbf4547677234e863,2024-05-22 21:16:02,Romain Guerin,Fix typos for French translation,False
dd4233d7e2711c16a24ce8731b8b63f5e69807c8,2024-05-14 17:52:55,Peter Cottle,"Revert ""make modal draggable"" PR #1146

This reverts commit e5cab6a64680d9e737a7b8c84314559492a403e8.",False
81d9bdf6d47858b723667809196fba8325f59007,2024-05-14 05:02:17,Peter Cottle,"Merge pull request #1146 from hiroto22/feat/draggable-modal

make modal draggable",True
e5cab6a64680d9e737a7b8c84314559492a403e8,2024-05-13 18:27:37,hiroto22,make modal draggable,False
d46e48408241e0c8c9f38a907dce3e61aa951d98,2024-05-11 19:43:37,Peter Cottle,"Merge pull request #1145 from egiantu/fix_italian_translation

Fix typos and adjust some phrases for Italian translation",True
e5337fe4cfd5df896c01bae69cfe7dd034087efc,2024-05-11 16:20:42,egiantur,simple change on Italian translation,False
7241160dc3c0da828837072b45a39d3522622fae,2024-05-11 15:49:53,egiantur,Fix typos and adjust some phrases for Italian translation,False
6cbd02ec01f6ff8430f9b15bb401c50c98c3c3d2,2024-04-28 21:41:40,Peter Cottle,Adds test case for PR #1142,False
2749d9c59dff0bcd500309dc5f91035c151e623f,2024-04-28 21:29:23,Peter Cottle,"Merge pull request #1142 from juanmv94/main

Implemented --force for fetch/pull. Force using +src:dest",True
d1a08323c6848e8d4ee2a77c8cf40e79098daf26,2024-04-28 14:32:33,juanmv94,Implemented --force for fetch/pull. Force using +src:dest,False
b10a6f8563ea088a05d2909f3d568372fa384256,2024-04-28 06:29:44,Peter Cottle,"Merge pull request #1141 from juanmv94/main

Fixed many fetch/pull issues on #1138",True
d45c7400b96027f61dd19ad9247d202a3a49a1df,2024-04-27 21:43:32,juanmv94,Test and level corrections after fetch/pull fixes,False
5322fd66059653bc18280b312171ebca179bb6f0,2024-04-26 06:11:44,juanmv94,Fixed many fetch/pull issues on #1138,False
03a82ce78f39114980f63a1b14f8a4c65ea455e7,2024-04-24 19:26:11,Peter Cottle,"Merge pull request #1140 from pomeh/1139-add-direct-link-to-levels

Resolves #1139: can use a direct permalink to a specific level",True
d09fc9e3c30801e0824e28c28c15003a87107751,2024-04-24 15:39:37,Romain Guerin,Resolves #1139: can use a direct permalink to a specific level,False
caf480d9562918975c8f4d8417561c80012782a8,2024-04-22 17:02:06,Peter Cottle,Resolves #1138,False
f12c640fac6d14519f780b407d8bbae715697a09,2024-04-04 20:02:49,Peter Cottle,"Merge pull request #1136 from pcottle/dependabot/npm_and_yarn/vite-4.5.3

Bump vite from 4.5.2 to 4.5.3",True
a4b32164ba055c6edd90cb0775ee768a5dfee6a3,2024-04-04 07:23:58,dependabot[bot],"Bump vite from 4.5.2 to 4.5.3

Bumps [vite](https://github.com/vitejs/vite/tree/HEAD/packages/vite) from 4.5.2 to 4.5.3.
- [Release notes](https://github.com/vitejs/vite/releases)
- [Changelog](https://github.com/vitejs/vite/blob/v4.5.3/packages/vite/CHANGELOG.md)
- [Commits](https://github.com/vitejs/vite/commits/v4.5.3/packages/vite)

---
updated-dependencies:
- dependency-name: vite
  dependency-type: direct:development
...

Signed-off-by: dependabot[bot] <support@github.com>",False
b86a9d704c532d336cc92b143f943c03a99086ec,2024-03-31 03:48:42,Peter Cottle,Resolves #1134 -- show solution on gist levels,False
ac94520a99f14d3d178a0537d36d88066f9df7b0,2024-03-31 03:48:42,Peter Cottle,Resolves #1128: edit the dialog a bit,False
d3afaf059b6324565582172393576a49d6170068,2024-03-28 02:31:42,Peter Cottle,"Merge pull request #1133 from nicheexpress/main

Update upload-artifact for faster performance",True
a1063fe997f849ca6c2e6e13dc945f1f9e193eb4,2024-03-27 13:56:33,smooth sail,Update upload-artifact for faster preformence,False
ba355b4dc30d1376e779716467dcb1b2d5127352,2024-02-27 10:11:23,Peter Cottle,Merge pull request #1130 from pcottle/dependabot/npm_and_yarn/es5-ext-0.10.63,True
1ca6d42a45159b4ef050a861dcc4ebf44ad91f9c,2024-02-27 09:28:11,dependabot[bot],"Bump es5-ext from 0.10.53 to 0.10.63

Bumps [es5-ext](https://github.com/medikoo/es5-ext) from 0.10.53 to 0.10.63.
- [Release notes](https://github.com/medikoo/es5-ext/releases)
- [Changelog](https://github.com/medikoo/es5-ext/blob/main/CHANGELOG.md)
- [Commits](https://github.com/medikoo/es5-ext/compare/v0.10.53...v0.10.63)

---
updated-dependencies:
- dependency-name: es5-ext
  dependency-type: indirect
...

Signed-off-by: dependabot[bot] <support@github.com>",False
df4dafaec024fb212127dd35049423a5265ac163,2024-02-26 01:24:48,Peter Cottle,"Merge pull request #1129 from DeadEmbed/patch-1

Corrected typo in multipleParents.js",True
de6f1bb9e4ef841265bab6d73a19c7470567dcdf,2024-02-26 01:00:56,DeadEmbed,Corrected typo in multipleParents.js,False
4f52fc5cb6e4930c160b0604580f6d132e1cba75,2024-02-20 02:10:58,Peter Cottle,Resolves #1128: make it clear that side should be the name of the branch,False
de070be14e0757b6b9948416f6fc3da301d80596,2024-02-07 19:44:27,Peter Cottle,"Merge pull request #1126 from Angra974/vite-as-index_html-loader

Added vitejs as a launcher for index.html. package.json",True
ff6754e26a502448051652897a4fd63448418d8c,2024-02-07 09:26:50,Thierry Parlier,"Update package.json

Removed required engines as it seems the test are done with another lower version",False
99d921d8582ed9d80df346291d7d95b63be05212,2024-02-06 21:31:16,Thierry Parlier,Update package.json to add node engine required version. Downgraded vite to v4,False
80e96b54f7e2c2629c74aaf0e8eefcc1e8e286b2,2024-02-06 14:17:31,Thierry Parlier,"Delete pnpm-lock.yaml

The main project use Yarn. Need to add this to my .gitignore file",False
307841074b1757a0ca3a9a07633338ea72159e7f,2024-02-06 14:12:17,Thierry Parlier,"Update package.json

No need to build with vite as it was not supposed to be used like this in this project.",False
acc6555ded102a46d87c01756a5ae9083a8e458b,2024-02-06 13:46:17,Thierry Parlier,Added vitejs as a launcher for index.html. package.json 'prepare' command is used to create the index.html file to be used with vite,False
40ddfcab77c17a4fea27944c999f1900ec0552b3,2024-01-12 21:13:25,Peter Cottle,"Merge pull request #1123 from chistrobal93/main

Translate command-not-supported to es_AR, es_MX and es_ES",True
1c18197ac2d1ef24c63c548accf3b4950b1d5005,2024-01-12 03:20:53,Cristóbal,"Translate command-not-supported to es_AR, es_MX and es_ES

There is no error message for git-error-command-not-supported, a common error that occurs when typing any command incorrectly.",False
e2ed36b1796bd3727b79edd03dc368faf211d3af,2024-01-07 21:09:15,Peter Cottle,"Merge pull request #1122 from acHeMatta/traducirEsMx

Translate the fakeTeamwork lesson to es_MX",True
eee0720dc20f953be22bef42d37bd34a7c268e39,2024-01-07 09:15:01,HumbertoMata,Translate the fakeTeamwork lesson to es_MX,False
9f823177807fb56c2aa6557fdb2e543c4171a09c,2023-12-16 21:35:08,Peter Cottle,"Merge pull request #1120 from Magador/feat/remote-fakeTeamwork-merge

feat: command to simulate Merge/Pull Request",True
acffcc1616b896463d226385f9d7f6e756cc88ec,2023-12-16 00:02:47,Lucie Lenglet,"feat: command to simulate Merge/Pull Request

- Adds `git merge(M|P)R <source_branch> <target_branch> [--delete-after-merge]` command
to simulate a Merge/Pull Request being merged into the target branch
- The optional flag `--delete-after-merge` will remove the merged branch on the origin tree
  - The local remote branch remains as it is Git default behavior, even after `git fetch`
(it would require `git fetch --prune` support to automatically prune remote tracking branches)
- You can push a branch with a deleted remote tracking branch on origin, the ref will just update.

Resolves #1057",False
99bc0ca8c5e1dee993a9648fb8e8183ddfe23c2f,2023-11-27 08:23:23,Peter Cottle,"Merge pull request #1119 from waldyrious/replay-pr-1112

Update pt_BR translations (replay of #1112)",True
badfd715b96c9a26829f94307d3807136919ac2f,2023-11-27 05:39:38,Max Oliver,Update pt_BR translations (replay of #1112),False
7532b67b523a9ba7d3e7afca5a0bc458c78ddaa3,2023-11-22 07:47:35,Peter Cottle,"Merge pull request #1117 from maxoliverbr/main

Update strings.js",True
3dfcc2b27d6065deb828b3e1cd57d5f32b9546d5,2023-11-21 22:06:33,Peter Cottle,Resolves #1115 clarify git branch f,False
621d666e9bdd2f822d2cf0796dcda819f0fc61b0,2023-11-20 09:50:18,Max Oliver,"Update strings.js

Some more PT-BR translations.",False
6596ee2601b2e1d0d2694b97819fe6c56d8239f4,2023-11-17 21:42:06,Peter Cottle,"Merge pull request #1116 from jianghurong/feature/new-levels

feat: Gulpfile update",True
efeee39973a73cb17729f8ab80f39b0a55bc8a79,2023-11-17 15:56:57,jianghurong,feat: Gulpfile update,False
4a07d70927867c44b7deeffe62dbe34bdd672755,2023-11-13 20:54:44,Peter Cottle,"Merge pull request #1114 from maxoliverbr/main

pt_BR - Rollback couple of translations",True
d40a46e4e5a5d303bbfc1106b60660cea56f3856,2023-11-13 20:09:32,Max Oliver,"Merge pull request #2 from maxoliverbr/maxoliverbr-patch-rollback

Update strings.js 
Rollback couple of translations.",True
466df1fecb9b306ab4380b9b7c6d60a32217a029,2023-11-13 20:08:38,Max Oliver,"Update strings.js

Rollback:
'pt_BR': 'O repositório remoto divergiu do repositório local, então enviar suas mudanças não é um simples fast forward (e por isso seu push foi rejeitado). Por favor, faça pull das novas mudanças do repositório remoto, incorpore-os a este ramo, e tente novamente. Você pode fazê-lo com git pull ou git pull --rebase',

'pt_BR': 'Não se pode fazer reset no modo detached. Use checkout se quiser se mover',",False
35bcb7e8a08cdfd40c99604c637d130ea3d6ea37,2023-11-13 00:25:42,Peter Cottle,"Merge pull request #1113 from pcottle/revert-1112-main

Revert ""pt_BR Translations fix and add.""",True
c3d0f1ca1ff70c9d9cba31bfdbf901ace0ab216e,2023-11-13 00:25:31,Peter Cottle,"Revert ""pt_BR Translations fix and add.""",False
59c30a035df86daf195a43d4e367d78d1dfd56f5,2023-11-12 22:58:52,Peter Cottle,"Merge pull request #1112 from maxoliverbr/main

pt_BR Translations fix and add.",True
a88ef6066edcf3b276939479a064cbab84b0e33b,2023-11-12 08:34:22,Max Oliver,"Update strings.js

Fixed typos in pt_BR",False
6480d3e24ae635700e9dae5bb2a5fded8a80f2d9,2023-11-12 08:29:47,Max Oliver,"Update strings.js

Fixed typo",False
bccec0b8dd54341c6e35161466e1bc4d8afb4039,2023-11-12 08:24:31,Max Oliver,"Merge pull request #1 from maxoliverbr/maxoliverbr-pt_BR-fixes-new

Update strings.js with pt_BR correct and new translations.",True
dc37508e1955978ac0b7a715ecc5c1aa55399513,2023-11-12 08:11:06,Max Oliver,"Update strings.js

Fixed some translations and added some that were missing in pt_BR.",False
fc34ba07cf993435ace615663e51cf683535d76b,2023-11-09 20:41:19,Peter Cottle,"Create FUNDING.yml

trying out a sponsorship button...",False
42867f588fa7ce35a64481427e9c45afcabc58d3,2023-10-28 01:29:09,Peter Cottle,"Merge pull request #1110 from pcottle/dependabot/npm_and_yarn/browserify-sign-4.2.2

Bump browserify-sign from 4.0.4 to 4.2.2",True
4d1110781f921a84f51eb0a5271949641495ccda,2023-10-27 05:49:21,dependabot[bot],"Bump browserify-sign from 4.0.4 to 4.2.2

Bumps [browserify-sign](https://github.com/crypto-browserify/browserify-sign) from 4.0.4 to 4.2.2.
- [Changelog](https://github.com/browserify/browserify-sign/blob/main/CHANGELOG.md)
- [Commits](https://github.com/crypto-browserify/browserify-sign/compare/v4.0.4...v4.2.2)

---
updated-dependencies:
- dependency-name: browserify-sign
  dependency-type: indirect
...

Signed-off-by: dependabot[bot] <support@github.com>",False
19f279f246010bcfe6256bd9ea62cf6e3bb7276d,2023-10-18 22:01:08,Peter Cottle,Merge pull request #1109 from pcottle/dependabot/npm_and_yarn/babel/traverse-7.23.2,True
d2b49791cad3501db1246f82be3b0ceaa55c5120,2023-10-18 00:50:23,dependabot[bot],"Bump @babel/traverse from 7.17.3 to 7.23.2

Bumps [@babel/traverse](https://github.com/babel/babel/tree/HEAD/packages/babel-traverse) from 7.17.3 to 7.23.2.
- [Release notes](https://github.com/babel/babel/releases)
- [Changelog](https://github.com/babel/babel/blob/main/CHANGELOG.md)
- [Commits](https://github.com/babel/babel/commits/v7.23.2/packages/babel-traverse)

---
updated-dependencies:
- dependency-name: ""@babel/traverse""
  dependency-type: indirect
...

Signed-off-by: dependabot[bot] <support@github.com>",False
f4113eef63fed2ce35b6c068abd805d640262829,2023-10-06 20:53:45,Peter Cottle,"Merge pull request #1107 from by-Lazarev/patch-1

Update grabbingOneCommit.js",True
